class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,bacterial_spot,298,0.98989898989899,0.9865771812080537,0.9984615384615385,0.9882352941176471,0.9897040096368955,294,3,4,1947
1,cercospora_leaf_spot,566,0.9363957597173145,0.9363957597173145,0.9785969084423306,0.9363957597173145,0.9894591664810948,530,36,36,1646
2,curl_virus,400,0.9682151589242054,0.99,0.9929653679653679,0.9789864029666254,0.9972997835497834,396,13,4,1835
3,healthy,434,0.956221198156682,0.956221198156682,0.9895259095920618,0.956221198156682,0.9920567882165847,415,19,19,1795
4,nutrient_deficiency,352,0.9622093023255814,0.9403409090909091,0.9931434599156118,0.9511494252873564,0.9941863252780974,331,13,21,1883
5,powdery_mildew,198,0.9797979797979798,0.9797979797979798,0.9980487804878049,0.9797979797979798,0.9978948016752895,194,4,4,2046
