class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,cercospora_leaf_spot,191,0.9025641025641026,0.9214659685863874,0.8652482269503546,0.9119170984455959,0.9389365415320634,176,19,15,122
1,healthy,56,0.7619047619047619,0.8571428571428571,0.9456521739130435,0.8067226890756303,0.9634122670807452,48,15,8,261
2,nutrient_deficiency,50,0.8717948717948718,0.68,0.9822695035460993,0.7640449438202247,0.8856382978723405,34,5,16,277
3,powdery_mildew,35,0.9714285714285714,0.9714285714285714,0.9966329966329966,0.9714285714285714,0.9795093795093796,34,1,1,296
