epoch,learning_rate,train_accuracy,train_balanced_accuracy,train_macro_precision,train_macro_recall,train_macro_f1,train_macro_specificity,train_mcc,train_auc_ovr_macro,train_loss,val_accuracy,val_balanced_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_macro_specificity,val_mcc,val_auc_ovr_macro,val_loss
1,9.999999999999999e-05,0.676408820441022,0.6887030937163455,0.6785093303171205,0.6887030937163455,0.6688522688197489,0.9358797934055217,0.6155676684707545,,1.2583029929486067,0.9133858267716536,0.9225991615207052,0.9198545149219598,0.9225991615207052,0.9185182193679471,0.9827297676587105,0.8962952049372872,,0.7011425971984864
2,0.00019999999999999998,0.9376968848442422,0.9411131292885214,0.9400304478307248,0.9411131292885214,0.9404970328445099,0.9873306371865315,0.9244905883417078,,0.61571379713506,0.9732283464566929,0.977111784761742,0.9747950937950938,0.977111784761742,0.975653071599987,0.9945980190314776,0.9676228834970237,,0.5450239732861519
3,0.0003,0.9707735386769338,0.9731782766129982,0.9725401183122119,0.9731782766129982,0.9728490277889305,0.9940361650497729,0.9645699257559694,,0.5231023409180136,0.9795275590551181,0.9817680200019628,0.9819285065796693,0.9817680200019628,0.9815450710261722,0.9958129885591352,0.9752705920005951,,0.5181597948074341
4,0.0003,0.9837241862093105,0.9848340339975638,0.9848931415437657,0.9848340339975638,0.9848509818710376,0.9966754270390735,0.9802697556079705,,0.4913899753679776,0.984251968503937,0.9854375138248201,0.9864880952380952,0.9854375138248201,0.9857477025962819,0.9967591333217037,0.980959811803133,,0.5020156621932983
5,0.0002994311073647159,0.9912495624781239,0.992106679888201,0.9919283396022474,0.992106679888201,0.9920148113804529,0.9982091362186934,0.9893905279328965,,0.4727176194750397,0.988976377952756,0.9895498210281634,0.9900171398022618,0.9895498210281634,0.9897650927402838,0.9977362525501654,0.9866020037389186,,0.4969814017415047
6,0.0002977287590753251,0.9924746237311866,0.9928091699268973,0.9926459115025938,0.9928091699268973,0.9927251643175835,0.9984779420526334,0.9908760899582669,,0.46703219580250743,0.9858267716535433,0.9866258444199761,0.9874106187549896,0.9866258444199761,0.986942338663582,0.9970877441195558,0.9828003446220359,,0.4902279570698738
7,0.00029490591103021566,0.9961498074903745,0.996261482258527,0.9963271119819433,0.996261482258527,0.9962927419361808,0.9992194641174899,0.9953317729333829,,0.4594326597019281,0.984251968503937,0.985216000445412,0.9860177299266164,0.985216000445412,0.985464137819565,0.9967724422633767,0.9809276567761093,,0.49452930092811587
8,0.00029098404680749326,0.9961498074903745,0.9964830849867107,0.9963074664080255,0.9964830849867107,0.9963945510170461,0.9992181685253788,0.9953316738335567,,0.45915838942847437,0.988976377952756,0.9900971364460386,0.9910074160193063,0.9900971364460386,0.9904265657788951,0.9977101220910912,0.9866621682234252,,0.4914356365799904
9,0.00028599301416197916,0.9952747637381869,0.9956134257985739,0.9956053468471859,0.9956134257985739,0.9956053705173855,0.9990331389160897,0.994271766096537,,0.45680145111829873,0.988976377952756,0.989412885484529,0.9902413837924552,0.989412885484529,0.9898049942844581,0.9977161541483902,0.9866004853381243,,0.48603342920541764
10,0.00027997079786577355,0.995624781239062,0.9961954192600656,0.9958663870878288,0.9961954192600656,0.9960285324977441,0.9991077662880694,0.9946958967071845,,0.45739555475432114,0.9921259842519685,0.9929959363163837,0.99271865368616,0.9929959363163837,0.9928472210173366,0.998384760980775,0.990427881264456,,0.48319860100746154
