class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,bacterial_spot,298,0.9865319865319865,0.9832214765100671,0.997948717948718,0.984873949579832,0.9985733952848046,293,4,5,1946
1,cercospora_leaf_spot,528,0.9385474860335196,0.9545454545454546,0.9808139534883721,0.9464788732394366,0.9954380285412261,504,33,24,1687
2,curl_virus,397,0.9696969696969697,0.9672544080604534,0.993517017828201,0.9684741488020177,0.9986629869891284,384,12,13,1839
3,healthy,461,0.962800875273523,0.9544468546637744,0.9904868494683827,0.9586056644880174,0.9961507974562003,440,17,21,1770
4,nutrient_deficiency,350,0.9650145772594753,0.9457142857142857,0.9936775553213909,0.9552669552669553,0.9945002258015956,331,12,19,1886
5,powdery_mildew,214,0.9770642201834863,0.9953271028037384,0.9975417895771878,0.9861111111111112,0.9995807257923708,213,5,1,2029
