class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,bacterial_spot,39,1.0,1.0,1.0,1.0,1.0,39,0,0,290
1,cercospora_leaf_spot,36,1.0,1.0,1.0,1.0,1.0,36,0,0,293
2,curl_virus,85,1.0,1.0,1.0,1.0,1.0,85,0,0,244
3,healthy,86,1.0,1.0,1.0,1.0,1.0,86,0,0,243
4,nutrient_deficiency,83,1.0,1.0,1.0,1.0,1.0,83,0,0,246
