Model,Fold,Epoch,train_loss,train_acc,val_loss,val_acc
Proposed_AttnV2,2,10,0.7152580516336573,0.5852568875651526,0.6153241080842959,0.9331210191082803
Proposed_AttnV2,2,11,0.7277828496690126,0.5832092330603127,0.5374676664923407,0.9609872611464968
Proposed_AttnV2,2,12,0.7244353161671228,0.5484921816827997,0.5095161863952685,0.964968152866242
Proposed_AttnV2,2,13,0.7076862499239901,0.5983804914370812,0.4921032270048834,0.9737261146496815
Proposed_AttnV2,2,14,0.6907562079575198,0.5869322412509308,0.481994860870823,0.9777070063694268
Proposed_AttnV2,2,15,0.6620287717453863,0.5669210722263589,0.47551948458525783,0.98328025477707
Proposed_AttnV2,2,16,0.6902260734177488,0.6088979895755771,0.4726673085598429,0.9856687898089171
Proposed_AttnV2,2,17,0.7102332591389154,0.56403574087863,0.47070452476003366,0.9856687898089171
Proposed_AttnV2,2,18,0.676533595448719,0.5498883097542815,0.46712287178464756,0.9864649681528662
Proposed_AttnV2,2,19,0.6920776965896851,0.5835815338793745,0.46661202581065475,0.9872611464968153
Proposed_AttnV2,2,20,0.6908606792552562,0.5803239017125837,0.46595153079670704,0.9880573248407644
Proposed_AttnV2,2,21,0.6694430498072041,0.5962397617274758,0.46409506858534116,0.9888535031847133
Proposed_AttnV2,2,22,0.6630050114571648,0.6021965748324646,0.462578159418835,0.9888535031847133
Proposed_AttnV2,2,23,0.6988201893183693,0.5776247207743858,0.4629660723315682,0.9888535031847133
Proposed_AttnV2,2,24,0.6656263322858604,0.5976358897989575,0.46310247832043155,0.9888535031847133
Proposed_AttnV2,2,25,0.6743228462811113,0.6060126582278481,0.4630832093156827,0.9888535031847133
Proposed_AttnV2,2,26,0.6538028610524896,0.5870253164556962,0.4625190509732362,0.9888535031847133
Proposed_AttnV2,2,27,0.6262020920961541,0.6218354430379747,0.4615223236904023,0.9888535031847133
Proposed_AttnV2,2,28,0.6512268788541153,0.6180193596425912,0.46145488160431003,0.9888535031847133
Proposed_AttnV2,2,29,0.6704013810970849,0.568782576321668,0.46186979371271314,0.9904458598726115
Proposed_AttnV2,2,30,0.675109723656371,0.5988458674609084,0.4626111073099124,0.9904458598726115
Proposed_AttnV2,3,1,1.2722244203890545,0.4214715409532624,1.78239900377505,0.16150627615062763
Proposed_AttnV2,3,2,0.9275961905704059,0.5506709856547894,1.801793602420695,0.1598326359832636
Proposed_AttnV2,3,3,0.866378558851513,0.5623322535863027,1.9149244302486277,0.1589958158995816
Proposed_AttnV2,3,4,0.8022475519151613,0.5541878759833411,2.1303390756311775,0.1589958158995816
Proposed_AttnV2,3,5,0.7938670199483371,0.5558537714021287,2.268101670951524,0.1589958158995816
Proposed_AttnV2,3,6,0.7780930541114419,0.5633503007866728,2.2471363122493155,0.1589958158995816
Proposed_AttnV2,3,7,0.7425156087248703,0.5528921795465063,2.0825801145082736,0.22259414225941423
Proposed_AttnV2,3,8,0.7336723659668516,0.6176770013882462,1.689322392312054,0.3907949790794979
Proposed_AttnV2,3,9,0.6971649248365007,0.5868579361406756,1.2615225828841141,0.5497907949790795
Proposed_AttnV2,3,10,0.7365310876361754,0.5863951874132346,0.9107761165586974,0.7648535564853557
Proposed_AttnV2,3,11,0.7104575731918692,0.5552984729291994,0.6874818577676638,0.8820083682008368
Proposed_AttnV2,3,12,0.7299391415978626,0.5566867191115225,0.55918674381707,0.9489539748953975
Proposed_AttnV2,3,13,0.701876545559196,0.5913003239241093,0.5035476516480226,0.9774058577405857
Proposed_AttnV2,3,14,0.6949565612734716,0.5490976399814901,0.4753310260662973,0.9916317991631799
Proposed_AttnV2,3,15,0.7121361202302215,0.5963905599259602,0.4649671358294068,0.9924686192468619
Proposed_AttnV2,3,16,0.6682381925622604,0.5693660342434058,0.458403387104617,0.99581589958159
Proposed_AttnV2,3,17,0.719924518859039,0.562517353077279,0.4575966008537484,0.99581589958159
Proposed_AttnV2,3,18,0.675881223979784,0.582415548357242,0.45524139745963665,0.99581589958159
Proposed_AttnV2,3,19,0.6981477419654841,0.5657565941693661,0.4547830407589549,0.99581589958159
Proposed_AttnV2,3,20,0.6618121572580121,0.5814900509023601,0.4530760266790829,0.99581589958159
Proposed_AttnV2,3,21,0.657103538253913,0.5964831096714484,0.45071030535957307,0.99581589958159
Proposed_AttnV2,3,22,0.6631031039659208,0.5871355853771402,0.44949321342811427,0.99581589958159
Proposed_AttnV2,3,23,0.6797690422266846,0.5955576122165664,0.44925700894958304,0.99581589958159
Proposed_AttnV2,3,24,0.6640414016382499,0.567144840351689,0.44879709636815923,0.99581589958159
Proposed_AttnV2,3,25,0.6669829122229121,0.6162887552059232,0.4486978525646561,0.99581589958159
Proposed_AttnV2,3,26,0.6649747167125668,0.5919481721425266,0.44868552036365206,0.99581589958159
Proposed_AttnV2,3,27,0.6784608181843543,0.5852845904673762,0.4491322984755289,0.99581589958159
Proposed_AttnV2,3,28,0.6586968646977357,0.5956501619620546,0.44855836295682516,0.99581589958159
Proposed_AttnV2,3,29,0.6779089763339942,0.5790837575196668,0.4484678022282892,0.99581589958159
Proposed_AttnV2,3,30,0.6577527596215748,0.5581675150393336,0.44824567409738836,0.99581589958159
Proposed_AttnV2,4,1,1.2431378373419548,0.4332280832095097,1.7902845670650531,0.15584415584415584
Proposed_AttnV2,4,2,0.9286626102665735,0.5368684992570579,1.7866892566928616,0.16558441558441558
Proposed_AttnV2,4,3,0.8783983107307514,0.562221396731055,1.8793704896778256,0.16558441558441558
Proposed_AttnV2,4,4,0.8263197142691704,0.6050334323922734,2.034476130039661,0.16558441558441558
Proposed_AttnV2,4,5,0.7799441085527768,0.575222882615156,2.1146051450209185,0.16558441558441558
Proposed_AttnV2,4,6,0.754865677714525,0.5567421991084696,1.949542674151334,0.19642857142857142
Proposed_AttnV2,4,7,0.7642356353918475,0.5773588410104011,1.5448667987600548,0.3823051948051948
Proposed_AttnV2,4,8,0.7456782417701222,0.5781017830609212,1.063853684183839,0.6599025974025974
Proposed_AttnV2,4,9,0.7322567773963509,0.5792161961367014,0.7472259417756811,0.8612012987012987
Proposed_AttnV2,4,10,0.7353562652444768,0.5569279346210996,0.6033528718081388,0.9366883116883117
Proposed_AttnV2,4,11,0.7185094046114459,0.599739970282318,0.5351070467527811,0.9683441558441559
Proposed_AttnV2,4,12,0.7333247833407829,0.5640787518573551,0.5077246950044261,0.974025974025974
Proposed_AttnV2,4,13,0.7243151887919184,0.5832095096582467,0.4980677490110521,0.9772727272727273
Proposed_AttnV2,4,14,0.7050315356006593,0.6289933135215453,0.4928230109152856,0.9805194805194806
Proposed_AttnV2,4,15,0.6616825558809788,0.5635215453194651,0.48830782825296576,0.9813311688311688
Proposed_AttnV2,4,16,0.7086378126052301,0.5561849925705795,0.4872586576195506,0.9813311688311688
Proposed_AttnV2,4,17,0.6777758526589506,0.5924034175334324,0.48616092777871467,0.9813311688311688
Proposed_AttnV2,4,18,0.7026422333752772,0.5840453194650818,0.4855160558378542,0.9813311688311688
Proposed_AttnV2,4,19,0.69205259019163,0.5925891530460624,0.4853233160910668,0.9813311688311688
Proposed_AttnV2,4,20,0.6927878091452203,0.5862741456166419,0.4856793114117214,0.9813311688311688
Proposed_AttnV2,4,21,0.6887633271769995,0.6266716196136701,0.4865299269750521,0.9813311688311688
Proposed_AttnV2,4,22,0.6825118964263979,0.6424591381872214,0.48659215228898184,0.9813311688311688
Proposed_AttnV2,4,23,0.6923013188686626,0.549684249628529,0.48667101039514915,0.9813311688311688
Proposed_AttnV2,4,24,0.6804436320801547,0.6029903417533432,0.4867947597008247,0.9813311688311688
Proposed_AttnV2,4,25,0.6740475400595927,0.5961181277860327,0.4869792801993234,0.9813311688311688
Proposed_AttnV2,4,26,0.6605586683236472,0.6206352154531947,0.4866922319709481,0.9813311688311688
Proposed_AttnV2,4,27,0.6333782594944357,0.575687221396731,0.4853394581125928,0.9813311688311688
Proposed_AttnV2,4,28,0.6510213241091809,0.6170133729569094,0.48485672899654936,0.9813311688311688
Proposed_AttnV2,4,29,0.6582484696984823,0.5861812778603269,0.4847351893202051,0.9813311688311688
Proposed_AttnV2,4,30,0.6568534259987444,0.575315750371471,0.4845754953173848,0.9813311688311688
Proposed_AttnV2,5,1,1.2317127687964988,0.40981334318979856,1.7896259863226847,0.1570458404074703
Proposed_AttnV2,5,2,0.9352138849442425,0.5089632230641287,1.79031027962275,0.16553480475382004
Proposed_AttnV2,5,3,0.8649266012008828,0.5352060617261135,1.8409981889514242,0.16808149405772496
Proposed_AttnV2,5,4,0.8233196081063858,0.5348364442801701,1.9285041431822072,0.19185059422750425
Proposed_AttnV2,5,5,0.7811735921548488,0.5866752910737387,1.9801234603940125,0.2071307300509338
Proposed_AttnV2,5,6,0.766368447930155,0.5674551838846793,1.8979307569955524,0.29541595925297115
Proposed_AttnV2,5,7,0.750962740996919,0.5374237664017741,1.650009171464852,0.3938879456706282
Proposed_AttnV2,5,8,0.7415904986331829,0.5745703197190908,1.286852614381722,0.5636672325976231
Proposed_AttnV2,5,9,0.7165183373948074,0.5612640916651266,0.990180464167344,0.732597623089983
Proposed_AttnV2,5,10,0.7158836126988443,0.565699501016448,0.7710963165820758,0.8370118845500849
Proposed_AttnV2,5,11,0.7529446731607743,0.5332655701349104,0.6370640224026095,0.9057724957555179
Proposed_AttnV2,5,12,0.7023144632803713,0.5405655146922935,0.5614082524853368,0.9439728353140917
Proposed_AttnV2,5,13,0.6788208168175541,0.5826094991683608,0.5271998674234024,0.9592529711375212
Proposed_AttnV2,5,14,0.6811592071405776,0.538255405655147,0.5110081525326585,0.965195246179966
Proposed_AttnV2,5,15,0.6599701920910125,0.600535945296618,0.5046133628725399,0.965195246179966
Proposed_AttnV2,5,16,0.6826974120802766,0.6144890038809832,0.5007271709992647,0.965195246179966
Proposed_AttnV2,5,17,0.7084201740328517,0.5990574755128442,0.4990554540489242,0.966044142614601
Proposed_AttnV2,5,18,0.702499624277699,0.609961190168176,0.49860373994490487,0.966044142614601
Proposed_AttnV2,5,19,0.6572513177597111,0.5659767141009056,0.4966290277920676,0.966893039049236
Proposed_AttnV2,5,20,0.6755935392325124,0.5911107004250601,0.49637048971066045,0.966893039049236
Proposed_AttnV2,5,21,0.6773068096342071,0.5941600443540935,0.4963597353225248,0.966893039049236
Proposed_AttnV2,5,22,0.659606912972812,0.5911107004250601,0.4974080562996338,0.967741935483871
Proposed_AttnV2,5,23,0.676001046748594,0.5888005913879135,0.4973398708123303,0.967741935483871
Proposed_AttnV2,5,24,0.6737781402871297,0.5825170948068749,0.4972886399623696,0.9685908319185059
Proposed_AttnV2,5,25,0.6851059857930082,0.6241914618369987,0.49766417492832515,0.967741935483871
Proposed_AttnV2,5,26,0.6938550106105689,0.56699316207725,0.49871656769200373,0.966893039049236
Proposed_AttnV2,5,27,0.6566892657652731,0.611254851228978,0.49840681652059377,0.966893039049236
Proposed_AttnV2,5,28,0.6730341355365739,0.5888005913879135,0.49869067544443296,0.966893039049236
Proposed_AttnV2,5,29,0.6543511106883768,0.6081131029384587,0.4983343449634688,0.966044142614601
Proposed_AttnV2,5,30,0.6568551769628473,0.6047865459249676,0.4976105739588648,0.967741935483871
Proposed_AttnV2,6,1,1.2487472967088311,0.3968239227340267,1.8018984887507055,0.2857142857142857
Proposed_AttnV2,6,2,0.9507003544344059,0.5258172362555721,1.7918250374979787,0.1452922077922078
Proposed_AttnV2,6,3,0.8942996100543336,0.5291604754829123,1.8611193368961285,0.1452922077922078
Proposed_AttnV2,6,4,0.7841578260573377,0.5979754829123328,1.9800178602144316,0.1452922077922078
Proposed_AttnV2,6,5,0.7807813777434702,0.549312778603269,2.029540134714795,0.1452922077922078
Proposed_AttnV2,6,6,0.8111792445891325,0.5689078751857355,1.9352289562101488,0.1534090909090909
Proposed_AttnV2,6,7,0.7492313793297154,0.5954680534918276,1.6441586180166765,0.3003246753246753
Proposed_AttnV2,6,8,0.716482389114941,0.549127043090639,1.3027333354021047,0.515422077922078
Proposed_AttnV2,6,9,0.7393493984464727,0.5817236255572066,0.9506701176816766,0.7207792207792207
Proposed_AttnV2,6,10,0.7173173222995265,0.5981612184249628,0.7013374458659779,0.8920454545454546
Proposed_AttnV2,6,11,0.7226478423795941,0.5546991084695394,0.5771319324320013,0.9293831168831169
Proposed_AttnV2,6,12,0.7004580340094941,0.5928677563150074,0.510997558181936,0.9594155844155844
Proposed_AttnV2,6,13,0.6896020742617602,0.5795876671619614,0.4722828950200762,0.9886363636363636
Proposed_AttnV2,6,14,0.6840813450437775,0.5926820208023774,0.4577460362539663,0.9959415584415584
Proposed_AttnV2,6,15,0.6976020946368066,0.5817236255572066,0.44948385288188986,0.9983766233766234
Proposed_AttnV2,6,16,0.6983542358184464,0.5845096582466568,0.44634110083827727,1.0
Proposed_AttnV2,6,17,0.7075984413343942,0.6015973254086181,0.44445044808573536,1.0
Proposed_AttnV2,6,18,0.6982646557055469,0.6197065378900446,0.4432549863666683,1.0
Proposed_AttnV2,6,19,0.6752652285889035,0.5657503714710252,0.4421386889048985,1.0
Proposed_AttnV2,6,20,0.6740669998247591,0.5893387815750372,0.44092619767436736,1.0
Proposed_AttnV2,6,21,0.6940918033402884,0.5904531946508172,0.44150003287699313,1.0
Proposed_AttnV2,6,22,0.650975017721196,0.5763372956909361,0.4407652554573951,1.0
Proposed_AttnV2,6,23,0.6636259021323291,0.5887815750371471,0.4407925017468341,1.0
Proposed_AttnV2,6,24,0.6555127392552051,0.5825594353640416,0.4404118959005777,1.0
Proposed_AttnV2,6,25,0.6560647555835888,0.5481054977711739,0.4402447420281249,1.0
Proposed_AttnV2,6,26,0.6791221766025493,0.6044762258543833,0.4410213255262994,1.0
Proposed_AttnV2,6,27,0.672632664752042,0.5922176820208024,0.44146918476401986,1.0
Proposed_AttnV2,6,28,0.6612062107046505,0.5672362555720654,0.44143150766174516,1.0
Proposed_AttnV2,6,29,0.6580499114820189,0.611534175334324,0.4413509616604099,1.0
Proposed_AttnV2,6,30,0.6472865962167375,0.5879457652303121,0.4406959228701406,1.0
Proposed_AttnV2,7,1,1.2409082126688198,0.42723309526017994,1.798700971423455,0.1763740771123872
Proposed_AttnV2,7,2,0.9305389937216912,0.5301920044522771,1.8343925814436928,0.1681706316652994
Proposed_AttnV2,7,3,0.8493742760032065,0.5240701233651794,1.9512570128272653,0.15258408531583265
Proposed_AttnV2,7,4,0.811583459272244,0.544476393655505,2.2088222347193804,0.15258408531583265
Proposed_AttnV2,7,5,0.789923187543262,0.5783322511826361,2.376712599379592,0.15258408531583265
Proposed_AttnV2,7,6,0.7821072336141525,0.5623782580465634,2.3768524260086736,0.15258408531583265
Proposed_AttnV2,7,7,0.7464177246693501,0.5958630924775067,2.098701409182654,0.15914684167350288
Proposed_AttnV2,7,8,0.7376444924409574,0.5560708654113719,1.5208459186984242,0.34290401968826906
Proposed_AttnV2,7,9,0.7323855601307103,0.5564418885075596,1.0179569881601935,0.6997538966365874
Proposed_AttnV2,7,10,0.7331361261494206,0.5828772841109359,0.7217554679358954,0.8703855619360131
Proposed_AttnV2,7,11,0.7146779902458368,0.5863092477506725,0.591246568149382,0.9474979491386383
Proposed_AttnV2,7,12,0.7332882858994564,0.5916890826453947,0.5426437457484041,0.9729286300246104
Proposed_AttnV2,7,13,0.7122643692751517,0.5474445784250069,0.5239239806665369,0.9770303527481542
Proposed_AttnV2,7,14,0.6978533387836526,0.6013356831462758,0.5109801173601315,0.977850697292863
Proposed_AttnV2,7,15,0.6762669863953858,0.5850106669140154,0.5074231142974271,0.977850697292863
Proposed_AttnV2,7,16,0.7043695269262578,0.5648826639458306,0.5043218954358558,0.9786710418375718
Proposed_AttnV2,7,17,0.6850870319851784,0.5792598089231055,0.5036787533975214,0.9811320754716981
Proposed_AttnV2,7,18,0.6874799479299104,0.5920601057415824,0.5028885180975591,0.9819524200164069
Proposed_AttnV2,7,19,0.6933361878367216,0.5833410629811706,0.500592172928185,0.9827727645611156
Proposed_AttnV2,7,20,0.682071889309834,0.5734161951581486,0.49979785639697943,0.9827727645611156
Proposed_AttnV2,7,21,0.6953879273669771,0.5723031258695854,0.500098392086209,0.9844134536505332
Proposed_AttnV2,7,22,0.6692643639561684,0.5597810963732492,0.49976670710252286,0.9844134536505332
Proposed_AttnV2,7,23,0.6576545004355488,0.5838048418514052,0.49865637219666065,0.985233798195242
Proposed_AttnV2,7,24,0.670821531906319,0.5994805676653372,0.4983096213688901,0.9844134536505332
Proposed_AttnV2,7,25,0.6688949994127115,0.550227251646415,0.49853075895278154,0.9844134536505332
Proposed_AttnV2,7,26,0.6651899625220952,0.5879788516835173,0.49877853673241784,0.9844134536505332
Proposed_AttnV2,7,27,0.6604613785331938,0.5793525646971524,0.49893844122765396,0.985233798195242
Proposed_AttnV2,7,28,0.6811350871935901,0.586958538169001,0.4993545610069544,0.985233798195242
Proposed_AttnV2,7,29,0.6425456067630305,0.6418699564047862,0.49881420219110795,0.985233798195242
Proposed_AttnV2,7,30,0.6760884190371987,0.5868657823949541,0.49940688097643204,0.9868744872846595
Proposed_AttnV2,8,1,1.26184014363834,0.4325393175756461,1.7904676001158666,0.16237799467613132
Proposed_AttnV2,8,2,0.9611133142194325,0.5332474937919618,1.7804535581881533,0.19432120674356698
Proposed_AttnV2,8,3,0.868527028155636,0.5538489837211441,1.8214127449409667,0.1650399290150843
Proposed_AttnV2,8,4,0.8258027204219106,0.559459210889359,1.9147400712163023,0.1756876663708962
Proposed_AttnV2,8,5,0.772567693842682,0.5592752690149912,1.969430567420682,0.18189884649511978
Proposed_AttnV2,8,6,0.7808611234191764,0.5787731076979674,1.8707511894662716,0.19698314108251996
Proposed_AttnV2,8,7,0.7880980396823327,0.5706796652257886,1.558314789896426,0.38065661047027505
Proposed_AttnV2,8,8,0.7364734525975687,0.5494343787363193,1.1724337096116981,0.6228926353149956
Proposed_AttnV2,8,9,0.7215389905578461,0.5920169226524419,0.8614707541021501,0.8074534161490683
Proposed_AttnV2,8,10,0.7536058407758248,0.5530212452864894,0.6779436939251349,0.9086069210292813
Proposed_AttnV2,8,11,0.6958401526532506,0.5938563413961189,0.5680245003450626,0.9423247559893523
Proposed_AttnV2,8,12,0.7255146485358233,0.6351512921916674,0.5139207803208741,0.9627329192546584
Proposed_AttnV2,8,13,0.6838395416182932,0.5681044789846409,0.48658504122215346,0.9831410825199645
Proposed_AttnV2,8,14,0.698949532668154,0.5824519451853214,0.4726729837263593,0.9884649511978705
Proposed_AttnV2,8,15,0.7008576540151866,0.5744504736503265,0.4647522211709484,0.9893522626441881
Proposed_AttnV2,8,16,0.6780439788367879,0.5970753241975536,0.4611732492218424,0.9893522626441881
Proposed_AttnV2,8,17,0.6739251919424458,0.6173089303780005,0.45838817105212887,0.9911268855368234
Proposed_AttnV2,8,18,0.6835614505483377,0.578405223949232,0.4559442820597668,0.9920141969831411
Proposed_AttnV2,8,19,0.6760443090175536,0.5814402648762991,0.45470843314066756,0.9920141969831411
Proposed_AttnV2,8,20,0.6767667551756804,0.5866826082957786,0.4539066625572245,0.9920141969831411
Proposed_AttnV2,8,21,0.669059909728724,0.5984548882553113,0.4533655153192454,0.9920141969831411
Proposed_AttnV2,8,22,0.6598404323913285,0.5552285477789018,0.45243144299778776,0.9920141969831411
Proposed_AttnV2,8,23,0.6938258206450729,0.6124344707072565,0.45355490085395334,0.9920141969831411
Proposed_AttnV2,8,24,0.682242070634703,0.5705876942886048,0.4534851359971985,0.9920141969831411
Proposed_AttnV2,8,25,0.648593203591454,0.5883380851650878,0.4525778036045626,0.9920141969831411
Proposed_AttnV2,8,26,0.6561152420058856,0.589441736411294,0.45234180469902197,0.9920141969831411
Proposed_AttnV2,8,27,0.6953667575604977,0.6048928538581808,0.4537869821688509,0.9920141969831411
Proposed_AttnV2,8,28,0.6702493736773091,0.5698519267911341,0.45430704501739305,0.9920141969831411
Proposed_AttnV2,8,29,0.6652794722788009,0.6436126184125817,0.4546013791262839,0.9920141969831411
Proposed_AttnV2,8,30,0.678634978054441,0.5959716729513473,0.454582922365566,0.9920141969831411
Proposed_AttnV2,9,1,1.2431829056768493,0.3911152244331328,1.797985230330144,0.12301255230125523
Proposed_AttnV2,9,2,0.9591040945781265,0.5068024062933827,1.7654849664935508,0.19330543933054392
Proposed_AttnV2,9,3,0.8672178195450715,0.5157797316057381,1.7936098940701664,0.19330543933054392
Proposed_AttnV2,9,4,0.8011190704811728,0.5550208236927349,1.9188087664887497,0.19330543933054392
Proposed_AttnV2,9,5,0.8074014272087429,0.5637204997686256,1.9944508295178913,0.19330543933054392
Proposed_AttnV2,9,6,0.7511643773700727,0.5974086071263304,1.9214010975849678,0.22426778242677825
Proposed_AttnV2,9,7,0.7752176478636149,0.577325312355391,1.6118339181445134,0.35648535564853556
Proposed_AttnV2,9,8,0.7290778421020684,0.5878759833410458,1.1977274419872332,0.5799163179916318
Proposed_AttnV2,9,9,0.7119073160485723,0.5901897269782508,0.8791614283577668,0.7949790794979079
Proposed_AttnV2,9,10,0.7198360700510211,0.5540953262378528,0.6974743608650303,0.897071129707113
Proposed_AttnV2,9,11,0.7665993490907562,0.5749190189726978,0.5926839415997142,0.9263598326359833
Proposed_AttnV2,9,12,0.6947934256748489,0.592596020360944,0.5295783092287295,0.9531380753138076
Proposed_AttnV2,9,13,0.6978814279133939,0.5617769551133734,0.4989105184706684,0.9631799163179916
Proposed_AttnV2,9,14,0.7389475115357257,0.5747339194817215,0.479823851286118,0.9815899581589959
Proposed_AttnV2,9,15,0.6835192426218583,0.5983341045812124,0.46856515120761666,0.9891213389121339
Proposed_AttnV2,9,16,0.679382246889929,0.5659416936603424,0.4614971035195195,0.9924686192468619
Proposed_AttnV2,9,17,0.6766836227724145,0.602313743637205,0.45636644004279103,0.994979079497908
Proposed_AttnV2,9,18,0.7033518523157112,0.556038870893105,0.45521915250742284,0.9966527196652719
Proposed_AttnV2,9,19,0.6908152033034876,0.6114761684405368,0.4543169529866973,0.9966527196652719
Proposed_AttnV2,9,20,0.6747573202018217,0.5701989819527996,0.4543657118306499,0.9966527196652719
Proposed_AttnV2,9,21,0.6425820925151899,0.6007403979639055,0.45146907572965744,0.998326359832636
Proposed_AttnV2,9,22,0.6805045000550263,0.6199907450254512,0.45039272522826573,0.998326359832636
Proposed_AttnV2,9,23,0.6822928487895982,0.5695511337343823,0.4510802320855432,0.998326359832636
Proposed_AttnV2,9,24,0.6925857997172301,0.5707542804257288,0.45206988518706925,0.998326359832636
Proposed_AttnV2,9,25,0.6776198200912511,0.5679777880610828,0.4520947452868378,0.998326359832636
Proposed_AttnV2,9,26,0.6735043595974669,0.5932438685793614,0.4524199431910176,0.998326359832636
Proposed_AttnV2,9,27,0.6590718666942292,0.5709393799167052,0.4524586765087798,0.998326359832636
Proposed_AttnV2,9,28,0.6626365169669014,0.6026839426191578,0.4533136153570279,0.998326359832636
Proposed_AttnV2,9,29,0.6517508231892954,0.6025913928736696,0.45462007303118207,0.9966527196652719
Proposed_AttnV2,9,30,0.681469385561045,0.5675150393336418,0.4561362693000538,0.9907949790794979
Proposed_AttnV2,10,1,1.2719811788443032,0.40328837982634397,1.7887117300163542,0.24872231686541738
Proposed_AttnV2,10,2,0.9384570770776363,0.5058193238499907,1.8017342943552201,0.1635434412265758
Proposed_AttnV2,10,3,0.8384299450587503,0.5596711620173656,1.8701561587835698,0.1635434412265758
Proposed_AttnV2,10,4,0.8283681858385333,0.5827637169776464,1.997620591516186,0.1635434412265758
Proposed_AttnV2,10,5,0.7754760392157489,0.6023462035839645,2.0537080464208755,0.1635434412265758
Proposed_AttnV2,10,6,0.7610055661214691,0.592277849621282,1.9465532648096295,0.18057921635434412
Proposed_AttnV2,10,7,0.7476703414916112,0.6064104932569739,1.6005903768783127,0.29557069846678025
