epoch,learning_rate,train_accuracy,train_balanced_accuracy,train_macro_precision,train_macro_recall,train_macro_f1,train_macro_specificity,train_mcc,train_auc_ovr_macro,train_loss,val_accuracy,val_balanced_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_macro_specificity,val_mcc,val_auc_ovr_macro,val_loss
1,9.999999999999999e-05,0.2320675105485232,0.2606658817373103,0.275072535775881,0.2606658817373103,0.22554498622602362,0.8157930249689956,0.07979442746226198,0.5738536297287429,1.634855279797002,0.6515151515151515,0.6215440115440115,0.6783567595195501,0.6215440115440115,0.5887293250633586,0.9184514481627,0.5816521134833239,0.8845583569446994,1.5766509294509887
2,0.00019999999999999998,0.5890295358649789,0.5805883798740942,0.5677865162177966,0.5805883798740942,0.5527864124936916,0.9004409560755325,0.4902706745370413,,1.3741541849939447,0.8863636363636364,0.8417171717171718,0.8792878570496935,0.8417171717171718,0.838445214516206,0.9714853076216713,0.8537118708294608,,0.962697696685791
3,0.0003,0.8421940928270042,0.8151080665366379,0.7938478390072948,0.8151080665366379,0.8000188498968871,0.9620987903514076,0.7976202482835164,,0.8786333736620451,0.9772727272727273,0.9709956709956711,0.9837720837720838,0.9709956709956711,0.9769139536262823,0.9936742424242425,0.9696826187893475,,0.6284198641777039
4,0.0003,0.9156118143459916,0.9061414379271522,0.8848987156436939,0.9061414379271522,0.8933926678486112,0.9795780134582296,0.8910335836360447,,0.7118978390568181,0.9772727272727273,0.9575757575757576,0.9848225214198287,0.9575757575757576,0.969164730341201,0.9936111111111112,0.9699116949154688,0.9992881677359982,0.5976194500923157
5,0.0002994311073647159,0.9383966244725739,0.932172311815169,0.9150602868023165,0.932172311815169,0.9226587261446365,0.9850071331845054,0.920231250342677,,0.6098469433031584,0.9924242424242424,0.9952380952380953,0.9941176470588236,0.9952380952380953,0.9946052868189174,0.997979797979798,0.9899710936522282,0.9998858717040534,0.5794620275497436
6,0.0002977287590753251,0.9637130801687763,0.9614799089799091,0.9480076171103742,0.9614799089799091,0.9543273491171123,0.9911891404592756,0.9528910416511431,,0.5886091472286927,0.9848484848484849,0.9757575757575758,0.9771670190274842,0.9757575757575758,0.9755225166989874,0.9961384335154827,0.979914424730829,,0.6012673735618591
7,0.00029490591103021566,0.9713080168776371,0.9626331604903033,0.9554249334779874,0.9626331604903033,0.9589156052091574,0.9931580122282551,0.9626615056839469,,0.5538714677095413,0.9772727272727273,0.9715007215007215,0.9703896103896105,0.9715007215007215,0.9698434880485369,0.994320251697301,0.969991809486639,,0.6102355480194092
8,0.00029098404680749326,0.9755274261603376,0.9734914688486118,0.969059267175956,0.9734914688486118,0.9711421800846699,0.9938434118356219,0.9681512531827245,,0.548793688416481,0.9924242424242424,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.980952380952381,0.9983606557377049,0.9899647617588478,,0.5772046506404876
9,0.00028599301416197916,0.9839662447257383,0.9861671661671663,0.9826053819378675,0.9861671661671663,0.9843458719411731,0.9958248368413379,0.9791111170347842,,0.5521457861912878,0.9848484848484849,0.9891774891774892,0.9898326898326898,0.9891774891774892,0.989421446133775,0.9956944444444444,0.9798467893235536,0.99994708994709,0.5707228541374206
10,0.00027997079786577355,0.9729957805907173,0.9657307375164518,0.9621142440287718,0.9657307375164518,0.9636179208525515,0.9933566948934116,0.9648476689882518,,0.5833405428811124,0.9924242424242424,0.9939393939393939,0.9953488372093023,0.9939393939393939,0.9945701357466064,0.9977777777777778,0.9899573592981689,0.9998858717040534,0.5719657778739929
11,0.0002729632306212043,0.9856540084388186,0.9872462061747778,0.9818686049156277,0.9872462061747778,0.9844506582631241,0.9963852796353898,0.9813262266139825,,0.5156552587684832,0.9772727272727273,0.9702020202020203,0.9848484848484848,0.9702020202020203,0.9769475202164362,0.9935353535353535,0.969806332897531,,0.584607619047165
12,0.00026502364424628715,0.9864978902953586,0.9797606758321044,0.9791131738834027,0.9797606758321044,0.9793752669689495,0.9967436894552979,0.9824005653177479,,0.5186016402746502,0.9772727272727273,0.9702020202020203,0.971106412966878,0.9702020202020203,0.9697219323068536,0.9941182314952808,0.9698016265133096,,0.5961005687713623
13,0.00025621246378738883,0.9873417721518988,0.9866446648589505,0.9791842913655684,0.9866446648589505,0.9827233512672076,0.9970174130586125,0.9835439899537615,,0.5109390788956693,0.9848484848484849,0.9883838383838384,0.9892882311486962,0.9883838383838384,0.9887695513544728,0.9957575757575757,0.9798422503237295,,0.569914174079895
