epoch,learning_rate,train_accuracy,train_balanced_accuracy,train_macro_precision,train_macro_recall,train_macro_f1,train_macro_specificity,train_mcc,train_auc_ovr_macro,train_loss,val_accuracy,val_balanced_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_macro_specificity,val_mcc,val_auc_ovr_macro,val_loss
1,9.999999999999999e-05,0.8962198109905495,0.8985712367203083,0.9014269950078463,0.8985712367203083,0.8998150490490605,0.9788604201405448,0.8742418818836389,,0.7207645693970792,0.9763779527559056,0.9783727807823878,0.9771868967537182,0.9783727807823878,0.9773469395340614,0.995265404473987,0.9715237225950366,,0.5274724438786507
2,0.00019999999999999998,0.9595729786489324,0.9619605017916388,0.9614458952766486,0.9619605017916388,0.9616871497797747,0.9917722995465817,0.9510061574938533,,0.5395544033143773,0.9779527559055118,0.9798040211962529,0.9794881327737541,0.9798040211962529,0.9794638650272933,0.9954973406098943,0.9733044590856302,,0.5203132420778275
3,0.0003,0.9672733636681834,0.9696722079345229,0.969301577939841,0.9696722079345229,0.9694676559501113,0.9933161357017442,0.960342741282266,,0.5177120228386458,0.8929133858267716,0.9181783329486715,0.9245676659423379,0.9181783329486715,0.9042881808206026,0.9786741873883348,0.8805851850180837,,0.7399193495512009
4,0.0003,0.9751487574378719,0.9772065991609485,0.9762234243462431,0.9772065991609485,0.976704842825352,0.9949434367027966,0.9698858532027509,,0.501136763468801,0.9826771653543307,0.9849506897092581,0.9848375095608741,0.9849506897092581,0.9847897117727782,0.9964168156559925,0.9790085936657129,,0.5181857734918595
5,0.0002994311073647159,0.9831991599579979,0.9844572982752907,0.9842180893727698,0.9844572982752907,0.9843364040267977,0.9965701989922285,0.9796356814310998,,0.4856277349607905,0.9811023622047244,0.9842058359714466,0.9825543552607773,0.9842058359714466,0.9832148840586595,0.9961417147245824,0.9771260950973085,,0.5112221628427506
6,0.0002977287590753251,0.9865243262163108,0.9873081299167779,0.9875306230527934,0.9873081299167779,0.9874083799025591,0.9972422662503683,0.9836701727503665,,0.4756298096819297,0.9795275590551181,0.9815832379028722,0.980154450138115,0.9815832379028722,0.9807651415030971,0.9958590879253412,0.9751957135688897,,0.5060149356722832
7,0.00029490591103021566,0.9875743787189359,0.988287387852283,0.9883437213214289,0.988287387852283,0.988310554700942,0.9974640879650849,0.9849392534849293,,0.47101617708552485,0.9732283464566929,0.9758064322748311,0.9747973377317293,0.9758064322748311,0.9750424918571271,0.9945186826795083,0.967635542800749,,0.5241457492113113
8,0.00029098404680749326,0.988274413720686,0.9887748140143207,0.9890322520822732,0.9887748140143207,0.9889004401373261,0.9976043143025312,0.9857868102653304,,0.47234314763346197,0.9574803149606299,0.9618356412054911,0.9569538539676822,0.9618356412054911,0.9569459743918762,0.991722586469724,0.9494212169033234,,0.5772149845957756
9,0.00028599301416197916,0.9912495624781239,0.9919671950335883,0.991944651800373,0.9919671950335883,0.9919556693169161,0.9982087462160866,0.9893929898681333,,0.4636143870526852,0.9779527559055118,0.9794566167900567,0.9788820879379586,0.9794566167900567,0.9791283811878339,0.9955195143374457,0.9732447668597645,,0.5102908998727799
10,0.00027997079786577355,0.9924746237311866,0.992588415858137,0.9928019802476254,0.992588415858137,0.992693819298282,0.9984714046346563,0.9908779481538039,,0.4610875968160576,0.9826771653543307,0.9836953095666935,0.9836870510298806,0.9836953095666935,0.9835761119971647,0.9964415599812709,0.9790210061689574,,0.5137881472706795
11,0.0002729632306212043,0.992299614980749,0.9928511920221967,0.9929249525781061,0.9928511920221967,0.9928878482280669,0.9984229094348089,0.9906656205508247,,0.4584747559531441,0.9826771653543307,0.9828825417227449,0.9850398609292098,0.9828825417227449,0.9837741624587154,0.996411417392344,0.9790341858268804,,0.5034499451518059
12,0.00026502364424628715,0.9910745537276864,0.991872561308153,0.9913679679790617,0.991872561308153,0.9916174164986113,0.9981866276457763,0.989182963319041,,0.4647530528753163,0.9748031496062992,0.9768989824266624,0.9773857254214972,0.9768989824266624,0.9770455073307215,0.9948100078153007,0.9694478544005793,,0.5136067047715187
