class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,cercospora_leaf_spot,175,0.8982035928143712,0.8571428571428571,0.8910256410256411,0.8771929824561403,0.9394139194139194,150,17,25,139
1,healthy,71,0.7710843373493976,0.9014084507042254,0.926923076923077,0.8311688311688312,0.961430119176598,64,19,7,241
2,nutrient_deficiency,52,0.8478260869565217,0.75,0.974910394265233,0.7959183673469388,0.9238006617038874,39,7,13,272
3,powdery_mildew,33,0.9142857142857143,0.9696969696969697,0.9899328859060402,0.9411764705882353,0.9804758999389872,32,3,1,295
