epoch,learning_rate,train_accuracy,train_balanced_accuracy,train_macro_precision,train_macro_recall,train_macro_f1,train_macro_specificity,train_mcc,train_auc_ovr_macro,train_loss,val_accuracy,val_balanced_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_macro_specificity,val_mcc,val_auc_ovr_macro,val_loss
1,9.999999999999999e-05,0.40893760539629004,0.42085684870381046,0.5520942087045418,0.42085684870381046,0.3641161886238128,0.8640663961734674,0.37721377330646594,0.8419159680217116,1.6292002483418113,0.696969696969697,0.6686859359128267,0.8096328096455974,0.6686859359128267,0.5952147512654237,0.9320908288143169,0.6556435435715596,0.9668941010567396,1.6272300720214843
2,0.00019999999999999998,0.8591905564924115,0.8267991709755421,0.854685730888419,0.8267991709755421,0.8176440234432067,0.9664177351435249,0.8246606709062138,,1.4447634314235889,0.9242424242424242,0.911673200748831,0.9378845930570069,0.911673200748831,0.9216447522272766,0.9781101420291753,0.8993741840735067,0.992094615639507,1.3273157358169556
3,0.0003,0.9190556492411467,0.9203727782962311,0.8896413032588824,0.9203727782962311,0.9008694171241795,0.9806305173785577,0.8970066622107521,,1.0068972063691992,0.9848484848484849,0.9882352941176471,0.9921568627450981,0.9882352941176471,0.9899393939393939,0.9951807228915662,0.9798764393435808,0.9992623555446276,0.7580666184425354
4,0.0003,0.9763912310286678,0.9728238148536681,0.9687579542398552,0.9728238148536681,0.9704393205272013,0.9941950760471912,0.9693785734625804,,0.6876394999654669,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6159267902374268
5,0.0002994311073647159,0.9671163575042159,0.9651090784419443,0.9529777547698821,0.9651090784419443,0.9587089938264803,0.9920188121574929,0.9573523241072203,,0.6048205988971811,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5802235841751099
6,0.0002977287590753251,0.9881956155143339,0.9865767063415541,0.9834607043676439,0.9865767063415541,0.9848836100027579,0.9970709320262356,0.9846469864558733,,0.5532438064876356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.583267605304718
7,0.00029490591103021566,0.9865092748735245,0.9878711547927919,0.9802437509401749,0.9878711547927919,0.9839340833012388,0.9967500711163927,0.9824827026332992,,0.5497786041937376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5688226640224456
8,0.00029098404680749326,0.9915682967959528,0.9887667882762917,0.9900642254339986,0.9887667882762917,0.9894089191833018,0.9978149756172897,0.9890118733779478,,0.5194006028928255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.5592369079589844
9,0.00028599301416197916,0.9957841483979764,0.9959631435100302,0.9939419192497168,0.9959631435100302,0.9949434436828575,0.9989735979846938,0.9945106077522483,,0.5072351537252727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.5595894932746888
10,0.00027997079786577355,0.9974704890387859,0.9968212280039301,0.9948257080610021,0.9968212280039301,0.9958154144662847,0.9994389914190908,0.9967065470728231,,0.5297437482758572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.5583261728286744
11,0.0002729632306212043,0.9932546374367622,0.9949338106727452,0.9873057131309064,0.9949338106727452,0.9909635138958357,0.9984630975831281,0.9912465242555183,,0.5329358907122361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5592921257019043
12,0.00026502364424628715,0.9983136593591906,0.9974663892942527,0.9987581107880702,0.9974663892942527,0.9981063428950978,0.9995372229092057,0.9978037392155612,,0.5260901937359258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5576832115650177
