class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,bacterial_spot,258,0.9845559845559846,0.9883720930232558,0.9969902182091799,0.9864603481624759,0.9989296609329157,255,4,3,1325
1,cercospora_leaf_spot,313,0.9841772151898734,0.9936102236421726,0.9960753532182104,0.9888712241653418,0.9973869124941694,311,5,2,1269
2,curl_virus,321,0.9720496894409938,0.9750778816199377,0.9928909952606635,0.973561430793157,0.9968601280555924,313,9,8,1257
3,healthy,301,0.98989898989899,0.9767441860465116,0.9976671850699844,0.9832775919732442,0.9966028221118821,294,3,7,1283
4,nutrient_deficiency,219,0.9908675799086758,0.9908675799086758,0.9985380116959064,0.9908675799086758,0.9992489786109109,217,2,2,1366
5,powdery_mildew,175,1.0,0.9942857142857143,1.0,0.997134670487106,0.9989255362201538,174,0,1,1412
