regime,job_tag,holdout,channel,snr_db,method,repeats,BER_mean,BER_std,BLER_mean,BLER_std,SER_no_denoise_mean,SER_no_denoise_std,SER_after_mean,SER_after_std,SNR_before_dB_mean,SNR_before_dB_std,SNR_after_dB_mean,SNR_after_dB_std,SNR_gain_dB_mean,SNR_gain_dB_std,us_per_frame_mean,us_per_frame_std,BER_mean_std
matched,MATCHED_AWGN,,AWGN,7.0,RNND_Zhu,5,0.00017125000000000002,7.551903733496606e-06,0.000806,6.94982014155762e-05,0.012619625,6.739952012069565e-05,0.000849625,6.591098400494412e-05,7.001255818161144,0.004618327645376247,18.268956094266702,0.4974511391252695,11.26770027610556,0.4995718409788188,0.7173721678555012,0.014713620228401074,1.713e-04 ± 7.55e-06
matched,MATCHED_AWGN,,AWGN,7.0,SC,5,4.075e-05,1.6877314656070142e-05,0.00010800000000000002,4.7644516998286385e-05,,0.0,,0.0,,0.0,,0.0,,0.0,1.7845590421929955,0.08173037970116423,4.075e-05 ± 1.69e-05
matched,MATCHED_Impulsive,,Impulsive,0.0,CNN_RNND,5,0.2225972493489583,0.0029865278725122765,0.63154296875,0.0077496437209624595,0.1845550537109375,0.0008046670646706301,0.184649658203125,0.0008788099942657343,-4.7786413306843425,0.06208318130504149,2.529186995297851,0.02414165570247055,7.307828325982195,0.06443467573774288,1.6018615061360229,0.08156369414678329,2.226e-01 ± 2.99e-03
matched,MATCHED_Impulsive,,Impulsive,0.0,ML,5,0.19279581705729168,0.002742402464074892,0.4444010416666667,0.004957317322997752,,0.0,,0.0,,0.0,,0.0,,0.0,91.82956954797798,3.847694551904464,1.928e-01 ± 2.74e-03
matched,MATCHED_Impulsive,,Impulsive,0.0,PNND,5,0.2477640787760417,0.007792126395735133,0.710009765625,0.024821203678824715,0.1845550537109375,0.0008046670646706301,,0.0,-4.7786413306843425,0.06208318130504149,,0.0,,0.0,1.4089074416763954,0.061728434669846226,2.478e-01 ± 7.79e-03
matched,MATCHED_Impulsive,,Impulsive,0.0,Proposed_CA_CNN_RNND,5,0.21053263346354165,0.0018388005066343439,0.6138834635416666,0.007704432419738589,0.1845550537109375,0.0008046670646706301,0.18492838541666665,0.001026005283185053,-4.7786413306843425,0.06208318130504149,2.732812436959736,0.024356690485511832,7.511453767644079,0.06020077943009091,1.56308759831821,0.04661417083623983,2.105e-01 ± 1.84e-03
matched,MATCHED_Impulsive,,Impulsive,0.0,RNND_Zhu,5,0.218719482421875,0.002254023812039834,0.5796875,0.003233468256753793,0.1845550537109375,0.0008046670646706301,0.15052693684895832,0.0012790631832259084,-4.7786413306843425,0.06208318130504149,3.415008085551966,0.0492460798435261,8.193649416236308,0.07677888022185696,1.571878758947302,0.059468103389535516,2.187e-01 ± 2.25e-03
matched,MATCHED_Impulsive,,Impulsive,0.0,SC,5,0.19269205729166666,0.0024521126700001988,0.446533203125,0.004592036451714173,,0.0,,0.0,,0.0,,0.0,,0.0,2.467219043940834,0.11613862756854393,1.927e-01 ± 2.45e-03
matched,MATCHED_Impulsive,,Impulsive,1.0,CNN_RNND,5,0.1729349772135417,0.002330723075219404,0.5214518229166666,0.005819851418252084,0.15847066243489583,0.000861882239382716,0.15869954427083333,0.0009017874051713219,-3.778309780284367,0.033587250735098224,3.2113139712831194,0.02578724469062675,6.9896237515674855,0.03940908685132175,1.5641937864074862,0.07650373330637907,1.729e-01 ± 2.33e-03
matched,MATCHED_Impulsive,,Impulsive,1.0,ML,5,0.14485880533854167,0.0018466763450699448,0.3398600260416667,0.004701565021550698,,0.0,,0.0,,0.0,,0.0,,0.0,93.00699822650435,3.524312039802969,1.449e-01 ± 1.85e-03
matched,MATCHED_Impulsive,,Impulsive,1.0,PNND,5,0.20680338541666665,0.009435593963612939,0.6282226562500001,0.03146877006219491,0.15847066243489583,0.000861882239382716,,0.0,-3.778309780284367,0.033587250735098224,,0.0,,0.0,1.4326140463557142,0.0636564565730901,2.068e-01 ± 9.44e-03
