regime,job_tag,holdout,channel,snr_db,method,repeats,BER_mean,BER_std,BLER_mean,BLER_std,SER_no_denoise_mean,SER_no_denoise_std,SER_after_mean,SER_after_std,SNR_before_dB_mean,SNR_before_dB_std,SNR_after_dB_mean,SNR_after_dB_std,SNR_gain_dB_mean,SNR_gain_dB_std,us_per_frame_mean,us_per_frame_std,BER_mean_std
unseen,UNSEEN_Impulsive,Impulsive,Impulsive,2.0,RNND_Zhu,5,0.13557739257812498,0.001489891376077525,0.39217122395833337,0.007616335394602299,0.13310750325520834,0.00045522764402846093,0.09484354654947917,0.0007816644734736197,-2.7583494101131776,0.03294757403550947,5.204574333550394,0.04868845756136794,7.962923743663571,0.046914595030484924,1.5704057318544073,0.09170072114977919,1.356e-01 ± 1.49e-03
unseen,UNSEEN_Impulsive,Impulsive,Impulsive,2.0,SC,5,0.10404866536458335,0.001335153246651065,0.248583984375,0.003060480156697177,,0.0,,0.0,,0.0,,0.0,,0.0,2.470227409882379,0.09385731729079022,1.040e-01 ± 1.34e-03
unseen,UNSEEN_Impulsive,Impulsive,Impulsive,3.0,CNN_RNND,5,0.09640909830729168,0.0026534074333700915,0.33445638020833335,0.012344253679990045,0.109149169921875,0.0008391763687022779,0.1092529296875,0.000704406112763022,-1.761060080919627,0.031246539184592175,4.661483716891018,0.0337143554190477,6.422543797810645,0.049220573680584925,1.6021607431563702,0.0688240790158219,9.641e-02 ± 2.65e-03
unseen,UNSEEN_Impulsive,Impulsive,Impulsive,3.0,ML,5,0.06817830403645833,0.0008093521525702517,0.16396484375,0.0018782791850181077,,0.0,,0.0,,0.0,,0.0,,0.0,98.53262613622368,3.4145202111428374,6.818e-02 ± 8.09e-04
unseen,UNSEEN_Impulsive,Impulsive,Impulsive,3.0,PNND,5,0.121759033203125,0.005128525185130389,0.3961100260416667,0.01634016502648779,0.109149169921875,0.0008391763687022779,,0.0,-1.761060080919627,0.031246539184592175,,0.0,,0.0,1.4361610662187254,0.06326273681567292,1.218e-01 ± 5.13e-03
unseen,UNSEEN_Impulsive,Impulsive,Impulsive,3.0,Proposed_CA_CNN_RNND,5,0.101153564453125,0.002182278323531042,0.32939453125,0.00964563189104627,0.109149169921875,0.0008391763687022779,0.10917154947916666,0.0007910733404676034,-1.761060080919627,0.031246539184592175,4.451098415724639,0.07075482481105616,6.212158496644265,0.08176182407744696,1.5586429678175286,0.08376747047898647,1.012e-01 ± 2.18e-03
unseen,UNSEEN_Impulsive,Impulsive,Impulsive,3.0,RNND_Zhu,5,0.09982706705729168,0.0016894602790734933,0.30198567708333335,0.006294589460602298,0.109149169921875,0.0008391763687022779,0.073492431640625,0.0002846126629901282,-1.761060080919627,0.031246539184592175,6.193458147866542,0.047060880350788425,7.954518228786169,0.0652191265524831,1.5883683905334087,0.060721514211666286,9.983e-02 ± 1.69e-03
unseen,UNSEEN_Impulsive,Impulsive,Impulsive,3.0,SC,5,0.06805013020833334,0.0004702854616230031,0.16464843750000002,0.0013585864589876488,,0.0,,0.0,,0.0,,0.0,,0.0,2.4739702951137588,0.1080451094748758,6.805e-02 ± 4.70e-04
unseen,UNSEEN_Impulsive,Impulsive,Impulsive,4.0,CNN_RNND,5,0.06916300455729167,0.0032635026800775725,0.2517252604166667,0.013620236683097786,0.0874114990234375,0.0007730400319669585,0.08751118977864583,0.0007127086924009616,-0.8243177384591766,0.04151980607631494,5.427501063688022,0.044029163020916785,6.251818802147199,0.06029320562744709,1.584286832212456,0.061283595733849235,6.916e-02 ± 3.26e-03
unseen,UNSEEN_Impulsive,Impulsive,Impulsive,4.0,ML,5,0.044051106770833334,0.00141188651624845,0.1064453125,0.003149739987038348,,0.0,,0.0,,0.0,,0.0,,0.0,101.0996093441463,3.5518648376983313,4.405e-02 ± 1.41e-03
