class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,bacterial_spot,147,0.8981481481481481,0.6598639455782312,0.9926666666666667,0.7607843137254902,0.9754716553287982,97,11,50,1489
1,cercospora_leaf_spot,175,0.9090909090909091,0.2857142857142857,0.9966032608695652,0.43478260869565216,0.7650795807453417,50,5,125,1467
2,curl_virus,423,1.0,0.002364066193853428,1.0,0.0047169811320754715,0.6632354872603099,1,0,422,1224
3,healthy,458,0.6129943502824858,0.9475982532751092,0.7695542472666106,0.7444253859348199,0.9593737719488323,434,274,24,915
4,nutrient_deficiency,444,0.5729032258064516,1.0,0.7248545303408146,0.7284659557013946,0.9567251166378349,444,331,0,872
