epoch,learning_rate,train_accuracy,train_balanced_accuracy,train_macro_precision,train_macro_recall,train_macro_f1,train_macro_specificity,train_mcc,train_auc_ovr_macro,train_loss,val_accuracy,val_balanced_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_macro_specificity,val_mcc,val_auc_ovr_macro,val_loss
1,9.999999999999999e-05,0.8652671157762808,0.8630312815998445,0.8676325414610332,0.8630312815998445,0.8649631160876823,0.9660365420018169,0.8306278735968984,,0.7448636725544929,0.9633802816901409,0.9659187150497974,0.9652700714519739,0.9659187150497974,0.9652153418337555,0.9907426575590079,0.954119935019796,,0.5027752000352611
2,0.00019999999999999998,0.9627134576218079,0.9633292314210703,0.9638504301991926,0.9633292314210703,0.963569461315245,0.9905604444228274,0.9531230985019075,,0.4957667253911495,0.976056338028169,0.9763540068008787,0.9752581782398687,0.9763540068008787,0.9756620922573338,0.9940233518481494,0.9699203772640156,,0.4649653421795886
3,0.0003,0.9732100892997023,0.9735817784622014,0.9733972342144022,0.9735817784622014,0.9734870421551308,0.9932525877885778,0.9663179627015869,,0.47324171513319013,0.9788732394366197,0.9799925270580683,0.9805506784186939,0.9799925270580683,0.9800256334916568,0.9946311648117755,0.9735255599365762,,0.4622339269389277
4,0.0003,0.9821400595331349,0.9825647429339952,0.9821505983455008,0.9825647429339952,0.9823507854548712,0.9955075132141827,0.9775495586141835,,0.4485555157065392,0.9802816901408451,0.9813397129186603,0.9808543840840681,0.9813397129186603,0.9809362031722255,0.9949979874852211,0.9752301813857552,,0.4512675676656806
5,0.0002994311073647159,0.983080056399812,0.9836345687596643,0.9831021805065511,0.9836345687596643,0.983363464375141,0.99573804736578,0.978730134088125,,0.44158153757452967,0.976056338028169,0.9775215885742201,0.9762161030552929,0.9775215885742201,0.9765924997775827,0.9939969025823631,0.9699942786043069,,0.4581300888372504
6,0.0002977287590753251,0.9880933730220899,0.9879912443050541,0.9884092682767776,0.9879912443050541,0.988196432336412,0.9969855629604873,0.9850292713210288,,0.4318262182176113,0.9830985915492958,0.9845338161127634,0.9832609659021813,0.9845338161127634,0.9838387607894867,0.9957322452900176,0.9787413096707972,,0.44806188344955444
7,0.00029490591103021566,0.9902866990443365,0.9905699359998668,0.9903636357244914,0.9905699359998668,0.9904643255980853,0.9975501901186812,0.9877880095160706,,0.4246514394879341,0.9845070422535211,0.9858426368952685,0.985199206027325,0.9858426368952685,0.985476873616866,0.9960522705268888,0.9805072703072171,,0.4486665375854658
8,0.00029098404680749326,0.9932633557888141,0.9932562542705119,0.9932960024484444,0.9932562542705119,0.9932757246800463,0.9983014719224478,0.9915295872264285,,0.4212346637248993,0.9830985915492958,0.9834004339267498,0.9828190140896318,0.9834004339267498,0.9830747046232335,0.9957573041989919,0.9787199544854515,,0.44448282018951746
9,0.00028599301416197916,0.995770014099953,0.99591687643548,0.9954296556641488,0.99591687643548,0.9956690084286255,0.998953436894096,0.9946835430567215,,0.4141120281815529,0.9830985915492958,0.9825496775099556,0.9832267469934568,0.9825496775099556,0.982790970898835,0.9957363303268678,0.9787437903586936,,0.4438216323437898
10,0.00027997079786577355,0.9951433495221682,0.9951244929843807,0.9948617934357118,0.9951244929843807,0.9949922992322581,0.9987951209699908,0.9938940530421618,,0.4162335856258869,0.9873239436619718,0.9886788942052099,0.9883441057108909,0.9886788942052099,0.9884028136663796,0.9967573843858604,0.984099851955463,,0.44048730445944745
11,0.0002729632306212043,0.9959266802443992,0.9959641856661718,0.995673810874535,0.9959641856661718,0.9958172869222267,0.9989888306861404,0.9948794269185107,,0.410098060965538,0.9774647887323944,0.9793700159489633,0.9777093120136107,0.9793700159489633,0.9783895203620707,0.9943186310267143,0.9717049715564741,,0.4497769358365432
12,0.00026502364424628715,0.9979633401221996,0.9978302115703338,0.9980270617469692,0.9978302115703338,0.9979269593551006,0.9994842290498724,0.9974397695736319,,0.4073313593864441,0.9802816901408451,0.9819703435492908,0.9817047047892563,0.9819703435492908,0.9818045777089253,0.9949390979851449,0.9751765165330519,,0.4473842706369317
13,0.00025621246378738883,0.9974933416888611,0.9975452675921389,0.9977125050101229,0.9975452675921389,0.9976277905309271,0.999357137630389,0.9968486466857835,,0.40680323272943497,0.9887323943661972,0.9889819245082403,0.9889411319719507,0.9889819245082403,0.9889324966546289,0.9971461724039887,0.9858157623869709,,0.4406076397584832
14,0.0002465967476481376,0.9968666771110763,0.996940559578872,0.996931119536792,0.996940559578872,0.9969351433451262,0.9992066142512368,0.9960605951193413,,0.4085112662613392,0.9830985915492958,0.983404599417509,0.9846300339387168,0.983404599417509,0.9839756887733506,0.995660551991518,0.9787197113811209,,0.436212244241134
15,0.00023624967723448137,0.9984333385555382,0.9984902974575229,0.998465065517182,0.9984902974575229,0.9984766587673548,0.9996029034183088,0.9980307201502788,,0.4051873242855072,0.9859154929577465,0.9869580585370059,0.9864824426244934,0.9869580585370059,0.9867082634135602,0.9964212590621008,0.9822640712412115,,0.44582481747088226
16,0.00022524999999999997,0.9968666771110763,0.9970964966263628,0.9969851678352889,0.9970964966263628,0.9970397228112258,0.9992057551438182,0.9960609978190388,,0.40814293041825295,0.976056338028169,0.9775257540649795,0.9787607605344009,0.9775257540649795,0.9779151240962278,0.9938532031346965,0.9699559963166027,0.996587086864945,0.4534536988838859
17,0.00021368143013023456,0.9985900046999844,0.9986449227526902,0.9986092821887347,0.9986449227526902,0.9986267949730655,0.9996439846951912,0.9982272570279268,,0.4046791811287403,0.9859154929577465,0.9870005891058522,0.9866227479513414,0.9870005891058522,0.9867581012818709,0.9964163124867106,0.9822909819519476,,0.43457168211107666
18,0.00020163201142718747,0.9993733354222153,0.9994087442114588,0.999328428282966,0.9994087442114588,0.9993683825247078,0.9998449432504352,0.9992121455620162,,0.4025872829556465,0.9859154929577465,0.9860064370590687,0.9864256917154247,0.9860064370590687,0.986167921780216,0.9964233280408035,0.9822722219142649,,0.4355413032614667
19,0.00018919344724282683,0.9995300015666615,0.9995452996860779,0.9995099870480754,0.9995452996860779,0.9995274025026093,0.9998824499512171,0.9994091565620076,,0.4010883340239525,0.9845070422535211,0.9854407504010284,0.9848127506685094,0.9854407504010284,0.9850592176415814,0.9960688465114943,0.9805265285139387,0.9989336977312288,0.43920833649842633
20,0.0001764604025612061,0.998276672411092,0.9983626362318716,0.9982925672325722,0.9983626362318716,0.9983266963948647,0.9995661165781339,0.9978336719726378,,0.40267097011208536,0.9845070422535211,0.9842588747454686,0.9851165515574891,0.9842588747454686,0.9846125945443107,0.9960715411915328,0.9805136841921636,,0.4370843871780064
21,0.00016352978354077492,0.9989033369888767,0.9989764201812626,0.9989190433411854,0.9989764201812626,0.9989470985604776,0.9997239124765901,0.9986213957151302,,0.4024045751988888,0.9788732394366197,0.9792169907562162,0.9791475581103152,0.9792169907562162,0.9791467579172799,0.9946593172850415,0.973399283377369,0.9976565272548159,0.4482618907223577
