class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,bacterial_spot,1280,0.47621017790649567,0.89921875,0.7822122828143816,0.6226670273194482,0.944540187403234,1151,1266,129,4547
1,cercospora_leaf_spot,1683,0.8065268065268065,0.20558526440879382,0.9846580406654344,0.32765151515151514,0.912654488782574,346,83,1337,5327
2,curl_virus,1582,1.0,0.0012642225031605564,1.0,0.0025252525252525255,0.7191418794407507,2,0,1580,5511
3,healthy,1481,0.39253609370743664,0.9729912221471978,0.6026372059871703,0.5593944099378882,0.8986540970612313,1441,2230,40,3382
4,nutrient_deficiency,1067,0.8571428571428571,0.4611059044048735,0.9863923000331896,0.5996343692870201,0.8520784348734367,492,82,575,5944
