repeat,seed,regime,job_tag,method,epoch,loss,denoise_loss,decode_loss,val_log10_BER
2,260818,matched,MATCHED_AWGN,Proposed_CA_CNN_RNND,1,0.6385415121912956,0.3885471485555172,0.24999436736106873,-0.3436404606947822
2,260818,matched,MATCHED_AWGN,Proposed_CA_CNN_RNND,2,0.6848934590816498,0.4350494146347046,0.2498440407216549,
2,260818,matched,MATCHED_AWGN,Proposed_CA_CNN_RNND,3,0.6023757308721542,0.3526686504483223,0.24970709532499313,
2,260818,matched,MATCHED_AWGN,Proposed_CA_CNN_RNND,4,0.45833831280469894,0.208793543279171,0.24954477325081825,
2,260818,matched,MATCHED_AWGN,Proposed_CA_CNN_RNND,5,0.5990313366055489,0.3497014082968235,0.24932994320988655,
2,260818,matched,MATCHED_AWGN,Proposed_CA_CNN_RNND,6,0.6461983770132065,0.39717962965369225,0.24901875108480453,
2,260818,matched,MATCHED_AWGN,Proposed_CA_CNN_RNND,7,0.5732962638139725,0.3245960772037506,0.24870017915964127,
2,260818,matched,MATCHED_AWGN,Proposed_CA_CNN_RNND,8,0.6518507450819016,0.4036867097020149,0.24816404283046722,
2,260818,matched,MATCHED_AWGN,Proposed_CA_CNN_RNND,9,0.5039357393980026,0.25695013999938965,0.24698559939861298,
2,260818,matched,MATCHED_AWGN,Proposed_CA_CNN_RNND,10,0.6029597520828247,0.3571888133883476,0.24577093496918678,
2,260818,matched,MATCHED_AWGN,Proposed_CA_CNN_RNND,11,0.6499036997556686,0.4060967192053795,0.24380698800086975,
2,260818,matched,MATCHED_AWGN,Proposed_CA_CNN_RNND,12,0.5835317522287369,0.3417302519083023,0.24180150032043457,
2,260818,matched,MATCHED_AWGN,Proposed_CA_CNN_RNND,13,0.5790863931179047,0.3403625264763832,0.23872387409210205,
2,260818,matched,MATCHED_AWGN,Proposed_CA_CNN_RNND,14,0.5431475192308426,0.3078024536371231,0.23534506186842918,
2,260818,matched,MATCHED_AWGN,Proposed_CA_CNN_RNND,15,0.5168915539979935,0.2854936942458153,0.2313978672027588,
2,260818,matched,MATCHED_AWGN,Proposed_CA_CNN_RNND,16,0.5419360175728798,0.31276149302721024,0.22917452827095985,
2,260818,matched,MATCHED_AWGN,Proposed_CA_CNN_RNND,17,0.49173180013895035,0.2672332935035229,0.22449850291013718,
2,260818,matched,MATCHED_AWGN,Proposed_CA_CNN_RNND,18,0.5584257915616035,0.33495673537254333,0.2234690599143505,
2,260818,matched,MATCHED_AWGN,Proposed_CA_CNN_RNND,19,0.47947240620851517,0.2603486627340317,0.2191237509250641,
2,260818,matched,MATCHED_AWGN,Proposed_CA_CNN_RNND,20,0.5210145711898804,0.30169713497161865,0.21931742504239082,
2,260818,matched,MATCHED_AWGN,Proposed_CA_CNN_RNND,21,0.6417344659566879,0.4205235242843628,0.22121094167232513,
2,260818,matched,MATCHED_AWGN,Proposed_CA_CNN_RNND,22,0.5535754710435867,0.336454339325428,0.21712113916873932,
2,260818,matched,MATCHED_AWGN,Proposed_CA_CNN_RNND,23,0.6346573233604431,0.4172493666410446,0.2174079604446888,
2,260818,matched,MATCHED_AWGN,Proposed_CA_CNN_RNND,24,0.43596819788217545,0.2322666049003601,0.20370159298181534,
2,260818,matched,MATCHED_AWGN,Proposed_CA_CNN_RNND,25,0.5719720125198364,0.36180150508880615,0.21017050743103027,
