repeat,seed,regime,job_tag,method,epoch,loss,denoise_loss,decode_loss,val_log10_BER
2,260818,matched,MATCHED_AWGN,RNND_Zhu,1,0.6447377577424049,0.39473549649119377,0.25000225752592087,-0.3264427833844084
2,260818,matched,MATCHED_AWGN,RNND_Zhu,2,0.7098595947027206,0.46001118421554565,0.24984842538833618,
2,260818,matched,MATCHED_AWGN,RNND_Zhu,3,0.6374885737895966,0.38785066455602646,0.2496378943324089,
2,260818,matched,MATCHED_AWGN,RNND_Zhu,4,0.49333567917346954,0.24396893754601479,0.24936674162745476,
2,260818,matched,MATCHED_AWGN,RNND_Zhu,5,0.6898624375462532,0.440808430314064,0.24905400350689888,
2,260818,matched,MATCHED_AWGN,RNND_Zhu,6,0.816697783768177,0.5681944414973259,0.24850333109498024,
2,260818,matched,MATCHED_AWGN,RNND_Zhu,7,0.6979327946901321,0.4500512629747391,0.24788153544068336,
2,260818,matched,MATCHED_AWGN,RNND_Zhu,8,0.8912954479455948,0.6445497870445251,0.24674564972519875,
2,260818,matched,MATCHED_AWGN,RNND_Zhu,9,0.5437250286340714,0.2986879274249077,0.24503711238503456,
2,260818,matched,MATCHED_AWGN,RNND_Zhu,10,0.7734635919332504,0.5303342640399933,0.24312935024499893,
2,260818,matched,MATCHED_AWGN,RNND_Zhu,11,0.8687277287244797,0.6278302818536758,0.24089745432138443,
2,260818,matched,MATCHED_AWGN,RNND_Zhu,12,0.7435705810785294,0.504417397081852,0.2391531839966774,
2,260818,matched,MATCHED_AWGN,RNND_Zhu,13,0.6995567232370377,0.46398182213306427,0.2355749048292637,
2,260818,matched,MATCHED_AWGN,RNND_Zhu,14,0.6891723498702049,0.45724571496248245,0.23192663118243217,
2,260818,matched,MATCHED_AWGN,RNND_Zhu,15,0.6209193021059036,0.3915141634643078,0.22940513864159584,
2,260818,matched,MATCHED_AWGN,RNND_Zhu,16,0.6547152623534203,0.4267678037285805,0.22794745117425919,
2,260818,matched,MATCHED_AWGN,RNND_Zhu,17,0.5835339948534966,0.35888640582561493,0.22464758902788162,
2,260818,matched,MATCHED_AWGN,RNND_Zhu,18,0.7273048609495163,0.5034724697470665,0.2238323800265789,
2,260818,matched,MATCHED_AWGN,RNND_Zhu,19,0.5221017971634865,0.3013685792684555,0.22073320671916008,
2,260818,matched,MATCHED_AWGN,RNND_Zhu,20,0.6571090444922447,0.4376317411661148,0.21947729960083961,
2,260818,matched,MATCHED_AWGN,RNND_Zhu,21,0.8391471356153488,0.6167158484458923,0.22243129089474678,
2,260818,matched,MATCHED_AWGN,RNND_Zhu,22,0.6862090528011322,0.46583492308855057,0.22037412598729134,
2,260818,matched,MATCHED_AWGN,RNND_Zhu,23,0.83334781229496,0.6131095886230469,0.22023821249604225,
2,260818,matched,MATCHED_AWGN,RNND_Zhu,24,0.5192929655313492,0.3094053417444229,0.20988762006163597,
2,260818,matched,MATCHED_AWGN,RNND_Zhu,25,0.7068483978509903,0.49079523980617523,0.21605316177010536,
2,260818,matched,MATCHED_AWGN,RNND_Zhu,26,0.6051687523722649,0.39667603373527527,0.2084927260875702,
2,260818,matched,MATCHED_AWGN,RNND_Zhu,27,0.5840695202350616,0.3756043314933777,0.20846518129110336,
