repeat,seed,regime,job_tag,method,epoch,loss,denoise_loss,decode_loss,val_log10_BER
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,1,1.821069598197937,1.5711213052272797,0.24994828552007675,-0.32518980275438913
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,2,1.3569329231977463,1.1070629358291626,0.2498699575662613,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,3,1.2063735127449036,0.9566057920455933,0.2497677281498909,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,4,1.5557770431041718,1.3060878962278366,0.24968917295336723,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,5,1.7013997286558151,1.4519502520561218,0.24944950640201569,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,6,0.8993007689714432,0.6501437798142433,0.24915697798132896,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,7,1.7635442614555359,1.5147987082600594,0.24874547496438026,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,8,2.053120970726013,1.804933875799179,0.2481871098279953,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,9,1.3456968665122986,1.0980742648243904,0.24762258678674698,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,10,2.3779642581939697,2.1313026547431946,0.24666155129671097,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,11,0.7708688825368881,0.5258086286485195,0.2450602501630783,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,12,1.8185638636350632,1.5746184140443802,0.24394544586539268,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,13,1.2169936150312424,0.975408136844635,0.24158545956015587,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,14,1.0343543887138367,0.7948166280984879,0.23953774943947792,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,15,1.086571753025055,0.8509215414524078,0.2356502078473568,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,16,0.8904362618923187,0.6592161878943443,0.2312200665473938,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,17,1.7129541635513306,1.4822436571121216,0.2307104952633381,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,18,1.1595754623413086,0.9294334501028061,0.230141993612051,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,19,1.0968762934207916,0.8728337809443474,0.22404249012470245,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,20,1.5251290500164032,1.295598842203617,0.2295302376151085,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,21,1.0843276530504227,0.8599639981985092,0.22436365857720375,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,22,0.8646424561738968,0.6425982266664505,0.22204424068331718,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,23,2.0102149099111557,1.784829705953598,0.22538522258400917,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,24,0.8852447271347046,0.6685516983270645,0.21669301018118858,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,25,0.6373532935976982,0.4278803989291191,0.2094729021191597,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,26,1.2495539337396622,1.0347225219011307,0.2148313820362091,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,27,0.9856386482715607,0.7733353897929192,0.2123032659292221,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,28,0.7175678908824921,0.513068325817585,0.20449956133961678,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,29,1.3226699531078339,1.1141521334648132,0.20851783826947212,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,30,1.012758582830429,0.8035146147012711,0.20924397185444832,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,31,0.8780442774295807,0.669972375035286,0.20807191357016563,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,32,1.3628629744052887,1.1525863781571388,0.21027657017111778,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,33,1.3189832419157028,1.1106114014983177,0.2083718366920948,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,34,0.7341234534978867,0.5377034693956375,0.19641999155282974,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,35,1.3130587935447693,1.103296436369419,0.2097623273730278,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,36,1.1504788994789124,0.9380590319633484,0.21241986379027367,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,37,1.444693699479103,1.230758622288704,0.21393511444330215,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,38,0.5781542807817459,0.38386527448892593,0.19428900629281998,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,39,1.02196604013443,0.8109842240810394,0.2109818272292614,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,40,1.1359713822603226,0.9301662668585777,0.20580508559942245,
3,260819,unseen,UNSEEN_Impulsive,RNND_Zhu,41,0.7199877202510834,0.5246625170111656,0.19532518461346626,
