repeat,seed,regime,job_tag,method,epoch,loss,denoise_loss,decode_loss,val_log10_BER
1,260817,matched,MATCHED_Impulsive,CNN_RNND,1,1.9138139486312866,1.663767546415329,0.2500464469194412,-0.31403026902882125
1,260817,matched,MATCHED_Impulsive,CNN_RNND,2,1.293504074215889,1.0435586124658585,0.24994544312357903,
1,260817,matched,MATCHED_Impulsive,CNN_RNND,3,1.9556965827941895,1.7058058381080627,0.2498907595872879,
1,260817,matched,MATCHED_Impulsive,CNN_RNND,4,0.9478010982275009,0.6979890912771225,0.24981198087334633,
1,260817,matched,MATCHED_Impulsive,CNN_RNND,5,1.6851425468921661,1.4354332089424133,0.24970930069684982,
1,260817,matched,MATCHED_Impulsive,CNN_RNND,6,1.1217921376228333,0.872243732213974,0.24954839423298836,
1,260817,matched,MATCHED_Impulsive,CNN_RNND,7,1.2836556434631348,1.034167766571045,0.24948784708976746,
1,260817,matched,MATCHED_Impulsive,CNN_RNND,8,0.9215343594551086,0.6722479239106178,0.2492864429950714,
1,260817,matched,MATCHED_Impulsive,CNN_RNND,9,0.8727393001317978,0.6237143576145172,0.24902493506669998,
1,260817,matched,MATCHED_Impulsive,CNN_RNND,10,1.0330490916967392,0.7842781841754913,0.24877092614769936,
1,260817,matched,MATCHED_Impulsive,CNN_RNND,11,1.0741394460201263,0.825895220041275,0.2482442446053028,
1,260817,matched,MATCHED_Impulsive,CNN_RNND,12,0.8503328710794449,0.6032393276691437,0.2470935322344303,
1,260817,matched,MATCHED_Impulsive,CNN_RNND,13,0.8036062866449356,0.5578190237283707,0.24578724801540375,
1,260817,matched,MATCHED_Impulsive,CNN_RNND,14,0.8323834389448166,0.5885815769433975,0.24380184337496758,
1,260817,matched,MATCHED_Impulsive,CNN_RNND,15,0.9520784318447113,0.7098126709461212,0.2422657608985901,
1,260817,matched,MATCHED_Impulsive,CNN_RNND,16,0.8341066986322403,0.5956736877560616,0.23843302950263023,
1,260817,matched,MATCHED_Impulsive,CNN_RNND,17,0.8227212727069855,0.5874428823590279,0.23527837544679642,
1,260817,matched,MATCHED_Impulsive,CNN_RNND,18,0.7556761801242828,0.5230647623538971,0.23261144012212753,
1,260817,matched,MATCHED_Impulsive,CNN_RNND,19,0.8049692660570145,0.5740118622779846,0.23095738515257835,
1,260817,matched,MATCHED_Impulsive,CNN_RNND,20,0.8062606006860733,0.573986329138279,0.23227425664663315,
1,260817,matched,MATCHED_Impulsive,CNN_RNND,21,0.7838051319122314,0.5544050335884094,0.22940011322498322,
1,260817,matched,MATCHED_Impulsive,CNN_RNND,22,0.7261254787445068,0.4981405436992645,0.2279849573969841,
