repeat,seed,regime,job_tag,method,epoch,loss,denoise_loss,decode_loss,val_log10_BER
4,260820,mixed,MIXED,Proposed_CA_CNN_RNND,1,0.8561751544475555,0.6061998158693314,0.24997533857822418,-0.3181765148267258
4,260820,mixed,MIXED,Proposed_CA_CNN_RNND,2,1.7595950663089752,1.5097166299819946,0.24987846240401268,
4,260820,mixed,MIXED,Proposed_CA_CNN_RNND,3,1.683583989739418,1.4338215701282024,0.2497623860836029,
4,260820,mixed,MIXED,Proposed_CA_CNN_RNND,4,1.1755508184432983,0.9258615374565125,0.2496892809867859,
4,260820,mixed,MIXED,Proposed_CA_CNN_RNND,5,0.891504094004631,0.6420410200953484,0.24946307763457298,
4,260820,mixed,MIXED,Proposed_CA_CNN_RNND,6,1.3148322105407715,1.0655321031808853,0.24930009990930557,
4,260820,mixed,MIXED,Proposed_CA_CNN_RNND,7,1.3911239951848984,1.1419191509485245,0.249204833060503,
4,260820,mixed,MIXED,Proposed_CA_CNN_RNND,8,0.7525635659694672,0.5036053359508514,0.24895823746919632,
4,260820,mixed,MIXED,Proposed_CA_CNN_RNND,9,0.7762479782104492,0.527627594769001,0.2486204020678997,
4,260820,mixed,MIXED,Proposed_CA_CNN_RNND,10,0.7965439707040787,0.548571765422821,0.24797221645712852,
4,260820,mixed,MIXED,Proposed_CA_CNN_RNND,11,1.0246133208274841,0.777655839920044,0.24695748090744019,
4,260820,mixed,MIXED,Proposed_CA_CNN_RNND,12,0.8526338636875153,0.6070218235254288,0.24561204388737679,
4,260820,mixed,MIXED,Proposed_CA_CNN_RNND,13,0.7022111564874649,0.4582548514008522,0.2439563050866127,
4,260820,mixed,MIXED,Proposed_CA_CNN_RNND,14,1.009898602962494,0.7663581520318985,0.2435404658317566,
4,260820,mixed,MIXED,Proposed_CA_CNN_RNND,15,0.8268554955720901,0.586376816034317,0.24047867208719254,
4,260820,mixed,MIXED,Proposed_CA_CNN_RNND,16,0.7587430328130722,0.5203325003385544,0.23841052129864693,
4,260820,mixed,MIXED,Proposed_CA_CNN_RNND,17,0.7719047665596008,0.5355334430932999,0.23637133091688156,
4,260820,mixed,MIXED,Proposed_CA_CNN_RNND,18,0.6188167184591293,0.3879050984978676,0.23091160506010056,
4,260820,mixed,MIXED,Proposed_CA_CNN_RNND,19,0.590687483549118,0.3632429987192154,0.22744448482990265,
4,260820,mixed,MIXED,Proposed_CA_CNN_RNND,20,0.8466290235519409,0.6186012625694275,0.22802777588367462,
4,260820,mixed,MIXED,Proposed_CA_CNN_RNND,21,0.6605784296989441,0.4366363510489464,0.2239421010017395,
4,260820,mixed,MIXED,Proposed_CA_CNN_RNND,22,0.6374961212277412,0.41318004578351974,0.2243160866200924,
4,260820,mixed,MIXED,Proposed_CA_CNN_RNND,23,0.6147732883691788,0.39454102516174316,0.2202322706580162,
