repeat,seed,regime,job_tag,method,epoch,loss,denoise_loss,decode_loss,val_log10_BER
1,260817,mixed,MIXED,CNN_RNND,1,1.187967374920845,0.9379390925168991,0.2500282898545265,-0.3167564886165112
1,260817,mixed,MIXED,CNN_RNND,2,1.0157076716423035,0.7657713741064072,0.2499363049864769,
1,260817,mixed,MIXED,CNN_RNND,3,0.8815250545740128,0.6316922008991241,0.2498328536748886,
1,260817,mixed,MIXED,CNN_RNND,4,1.1431463956832886,0.8935168534517288,0.24962954968214035,
1,260817,mixed,MIXED,CNN_RNND,5,0.6930403336882591,0.4435412101447582,0.2494991421699524,
1,260817,mixed,MIXED,CNN_RNND,6,0.9750902876257896,0.7257244437932968,0.24936584383249283,
1,260817,mixed,MIXED,CNN_RNND,7,1.4145765006542206,1.1654148697853088,0.24916164577007294,
1,260817,mixed,MIXED,CNN_RNND,8,0.8028391897678375,0.554009310901165,0.2488299012184143,
1,260817,mixed,MIXED,CNN_RNND,9,0.9204687774181366,0.6720152944326401,0.24845346435904503,
1,260817,mixed,MIXED,CNN_RNND,10,0.9566478282213211,0.7085628062486649,0.24808501079678535,
1,260817,mixed,MIXED,CNN_RNND,11,0.7734696418046951,0.5268130898475647,0.24665654078125954,
1,260817,mixed,MIXED,CNN_RNND,12,0.7843955457210541,0.5394024774432182,0.24499307200312614,
1,260817,mixed,MIXED,CNN_RNND,13,0.9650942087173462,0.7228625416755676,0.24223168566823006,
1,260817,mixed,MIXED,CNN_RNND,14,0.9948772042989731,0.753932535648346,0.24094468355178833,
1,260817,mixed,MIXED,CNN_RNND,15,0.8323033154010773,0.5934904962778091,0.23881282284855843,
1,260817,mixed,MIXED,CNN_RNND,16,0.8071630746126175,0.5717616677284241,0.23540140688419342,
1,260817,mixed,MIXED,CNN_RNND,17,0.6877228319644928,0.4567842558026314,0.2309385947883129,
1,260817,mixed,MIXED,CNN_RNND,18,0.8156593888998032,0.5842904299497604,0.23136895149946213,
1,260817,mixed,MIXED,CNN_RNND,19,0.8965127766132355,0.6635552644729614,0.23295752704143524,
1,260817,mixed,MIXED,CNN_RNND,20,0.7931509017944336,0.5630659013986588,0.23008502274751663,
1,260817,mixed,MIXED,CNN_RNND,21,0.6733282953500748,0.44653163850307465,0.22679666802287102,
1,260817,mixed,MIXED,CNN_RNND,22,0.7699386328458786,0.5421819388866425,0.22775670513510704,
1,260817,mixed,MIXED,CNN_RNND,23,0.7331066876649857,0.5065046176314354,0.22660208120942116,
1,260817,mixed,MIXED,CNN_RNND,24,0.7170675098896027,0.4887670502066612,0.22830046713352203,
1,260817,mixed,MIXED,CNN_RNND,25,0.605769157409668,0.38547179102897644,0.22029735147953033,
1,260817,mixed,MIXED,CNN_RNND,26,0.744721882045269,0.520566001534462,0.22415586560964584,
1,260817,mixed,MIXED,CNN_RNND,27,0.7621680200099945,0.535340279340744,0.2268277369439602,
1,260817,mixed,MIXED,CNN_RNND,28,0.8336064219474792,0.6046412587165833,0.2289651371538639,
1,260817,mixed,MIXED,CNN_RNND,29,0.6986234784126282,0.474722295999527,0.22390116751194,
1,260817,mixed,MIXED,CNN_RNND,30,0.733312800526619,0.5050205960869789,0.22829221561551094,
1,260817,mixed,MIXED,CNN_RNND,31,0.7131889760494232,0.49243316799402237,0.22075581178069115,
1,260817,mixed,MIXED,CNN_RNND,32,0.5349646955728531,0.32371021807193756,0.21125448122620583,
