repeat,seed,regime,job_tag,method,epoch,loss,denoise_loss,decode_loss,val_log10_BER
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,1,2.0696591436862946,1.819650188088417,0.25000888854265213,-0.3129239923987716
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,2,1.6663047969341278,1.4164342284202576,0.24987057596445084,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,3,2.0137014389038086,1.7639372646808624,0.24976419657468796,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,4,1.430399939417839,1.180724412202835,0.24967550486326218,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,5,1.4150895476341248,1.165588766336441,0.24950078129768372,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,6,1.3152653276920319,1.0658759772777557,0.2493893727660179,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,7,1.7382600605487823,1.488835722208023,0.2494243159890175,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,8,1.0300849378108978,0.7810041308403015,0.24908079579472542,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,9,1.1043320298194885,0.8555663228034973,0.248765729367733,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,10,0.9477500468492508,0.6997385323047638,0.2480114921927452,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,11,0.8492419421672821,0.6023508757352829,0.2468910589814186,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,12,1.0735536217689514,0.8277219533920288,0.2458316832780838,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,13,0.8839503228664398,0.6397792398929596,0.24417110159993172,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,14,0.8511017262935638,0.6097303405404091,0.24137138202786446,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,15,0.9860687255859375,0.745904877781868,0.24016385525465012,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,16,1.0601746737957,0.822086751461029,0.23808791115880013,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,17,0.9892227053642273,0.7506133913993835,0.23860930651426315,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,18,1.021636039018631,0.7859009802341461,0.23573505878448486,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,19,0.9155774265527725,0.6817440539598465,0.23383336886763573,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,20,0.9783570021390915,0.7441459596157074,0.2342110350728035,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,21,0.874122366309166,0.6436053812503815,0.2305169701576233,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,22,0.8747231364250183,0.6419510841369629,0.23277204111218452,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,23,0.8579344004392624,0.6263042986392975,0.2316301017999649,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,24,0.9155676066875458,0.6813496500253677,0.23421793803572655,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,25,0.8925350457429886,0.6584529727697372,0.23408206924796104,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,26,0.8373221606016159,0.6060990020632744,0.23122317343950272,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,27,0.8933168649673462,0.6583216637372971,0.23499521240592003,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,28,0.9682994484901428,0.733972817659378,0.23432661592960358,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,29,0.7990663796663284,0.5685857236385345,0.23048065975308418,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,30,0.8645351678133011,0.6310175284743309,0.23351764678955078,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,31,0.7372187823057175,0.5098949894309044,0.22732380777597427,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,32,0.7066110670566559,0.4782951697707176,0.22831592336297035,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,33,0.7871247380971909,0.5618680417537689,0.22525668144226074,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,34,0.6855112463235855,0.45997849851846695,0.22553276270627975,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,35,0.6693596541881561,0.4470069035887718,0.2223527655005455,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,36,0.8771740794181824,0.6449931710958481,0.232180904597044,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,37,0.7297551184892654,0.504857137799263,0.22489798814058304,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,38,0.7643112242221832,0.5418343394994736,0.22247688099741936,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,39,0.851395383477211,0.6223932206630707,0.22900215536355972,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,40,0.7471444755792618,0.5277836918830872,0.21936078742146492,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,41,0.7466222047805786,0.5273298472166061,0.21929237246513367,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,42,0.7994679361581802,0.5784616619348526,0.22100626677274704,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,43,0.6826613545417786,0.4689187854528427,0.21374256908893585,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,44,0.69831283390522,0.48629094660282135,0.2120218761265278,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,45,0.75572669506073,0.5361853688955307,0.21954132989048958,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,46,0.8117553442716599,0.5889353454113007,0.2228200025856495,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,47,0.6469620615243912,0.43593333661556244,0.21102871745824814,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,48,0.7068457007408142,0.49536100029945374,0.21148469671607018,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,49,0.7533392310142517,0.5388043820858002,0.21453485637903214,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,50,0.6614716053009033,0.45435916632413864,0.20711245015263557,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,51,0.7860938012599945,0.5728126987814903,0.213281087577343,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,52,0.6371007710695267,0.42994651198387146,0.2071542628109455,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,53,0.75748310983181,0.5490280315279961,0.20845508202910423,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,54,0.8271640986204147,0.6110153272747993,0.21614878252148628,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,55,0.7004689872264862,0.4907388612627983,0.2097301073372364,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,56,0.6493506729602814,0.4415441080927849,0.2078065685927868,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,57,0.6032422482967377,0.39969903975725174,0.20354321971535683,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,58,0.7331276088953018,0.5251970142126083,0.2079305797815323,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,59,0.6427696943283081,0.44068925827741623,0.20208042114973068,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,60,0.7301348447799683,0.5255833715200424,0.20455146208405495,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,61,0.622540682554245,0.4199986904859543,0.20254198089241982,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,62,0.6724238395690918,0.4699641913175583,0.2024596631526947,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,63,0.5989081412553787,0.39905405789613724,0.19985409080982208,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,64,0.6465470194816589,0.4411279633641243,0.20541905239224434,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,65,0.7193958461284637,0.50971919298172,0.20967666059732437,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,66,0.6765474453568459,0.47462285310029984,0.20192459970712662,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,67,0.628450557589531,0.4315136522054672,0.19693689793348312,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,68,0.6699680685997009,0.46894244104623795,0.20102563127875328,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,69,0.7135331630706787,0.5106879249215126,0.2028452418744564,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,70,0.7315215244889259,0.5259632766246796,0.20555824413895607,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,71,0.6970167085528374,0.49732451140880585,0.19969218969345093,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,72,0.622219555079937,0.4254610538482666,0.19675850123167038,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,73,0.7402695417404175,0.5399238467216492,0.2003457099199295,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,74,0.6514714509248734,0.4502081274986267,0.20126331970095634,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,75,0.7156802117824554,0.5115976855158806,0.20408252254128456,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,76,0.6667243093252182,0.46441181749105453,0.20231251791119576,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,77,0.6674935072660446,0.4699704349040985,0.1975230723619461,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,78,0.6685082465410233,0.4737834855914116,0.19472476467490196,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,79,0.7286545038223267,0.5273643508553505,0.20129016041755676,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,80,0.7028922885656357,0.5056297034025192,0.19726258143782616,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,81,0.7211813181638718,0.5186086371541023,0.20257268473505974,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,82,0.5427148938179016,0.35427452623844147,0.18844034895300865,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,83,0.733571782708168,0.5294992849230766,0.2040724903345108,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,84,0.567446157336235,0.3779721185564995,0.18947403505444527,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,85,0.715511791408062,0.5132115036249161,0.2023002915084362,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,86,0.6444131731987,0.4514792934060097,0.19293387979269028,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,87,0.6686136871576309,0.4785494804382324,0.1900642104446888,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,88,0.536010131239891,0.3519159033894539,0.18409422785043716,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,89,0.6232521086931229,0.4357718452811241,0.18748025968670845,
1,260817,matched,MATCHED_Rayleigh,CNN_RNND,90,0.7056279927492142,0.5097576230764389,0.19587037339806557,
