class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,bacterial_spot,1280,0.3706528370957901,0.94921875,0.6451057973507656,0.5331285651601579,0.9308417689876141,1215,2063,65,3750
1,cercospora_leaf_spot,1683,0.9627906976744186,0.24598930481283424,0.9970425138632163,0.391859914813062,0.8794010014244873,414,16,1269,5394
2,curl_virus,1582,0.0,0.0,1.0,0.0,0.8539489232086339,0,0,1582,5511
3,healthy,1481,0.42253978564468986,0.8784604996623903,0.6831789023521027,0.5706140350877194,0.8863163626895777,1301,1778,180,3834
4,nutrient_deficiency,1067,0.9509803921568627,0.2727272727272727,0.9975107865914371,0.42388929351784416,0.7734704596234188,291,15,776,6011
