family,experiment,scenario,source_datasets,target_dataset,exact_target_overlap_removed,model_name,seed,device,pretrained,num_classes,label_order,n_train,n_val,n_test,parameters,trainable_parameters,best_epoch,best_val_monitor,elapsed_seconds,peak_gpu_memory_mb,test_accuracy,test_balanced_accuracy,test_macro_precision,test_macro_recall,test_macro_f1,test_macro_specificity,test_mcc,test_auc_ovr_macro,test_loss,metrics_path
proposed,multisource,A+C->B,A|C,B,0,chilli_lite_gfnet,42,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,2973,331,7936,1154760,1154760,8,0.9341009758358214,171.12250428501284,413.646484375,0.23399697580645162,0.23079612717861528,0.25667662336348734,0.23079612717861528,0.1729821053833224,0.8447320938397821,0.10059936739132329,,2.7374297899584614,/home/eecommulab/Documents/BT/Chilli_CrossDataset/results/proposed/chilli_lite_gfnet/multisource/A_plus_C_to_B/seed_42/metrics.json
proposed,multisource,B+C->A,B|C,A,0,chilli_lite_gfnet,42,cuda,True,5,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency,7728,860,1647,1154679,1154679,11,0.9554286255831019,872.0474432659976,418.1640625,0.6017000607164542,0.5754954778323462,0.5180857328194224,0.5754954778323462,0.5237678658049216,0.8935992298873705,0.5145248360356779,,1.567895321891858,/home/eecommulab/Documents/BT/Chilli_CrossDataset/results/proposed/chilli_lite_gfnet/multisource/B_plus_C_to_A/seed_42/metrics.json
proposed,multisource,A+B->C,A|B,C,0,chilli_lite_gfnet,42,cuda,True,4,cercospora_leaf_spot|healthy|nutrient_deficiency|powdery_mildew,5535,616,1657,1154598,1154598,13,0.9936703697279404,712.1660501479928,413.64453125,0.3301146650573325,0.31933275216300977,0.6257602482529507,0.31933275216300977,0.23603752433313333,0.7757935985985666,0.13684994857385413,,2.0324440713112173,/home/eecommulab/Documents/BT/Chilli_CrossDataset/results/proposed/chilli_lite_gfnet/multisource/A_plus_B_to_C/seed_42/metrics.json
