family,experiment,scenario,datasets,fold,n_splits,model_name,seed,device,pretrained,num_classes,label_order,n_train,n_val,n_test,parameters,trainable_parameters,best_epoch,best_val_monitor,elapsed_seconds,peak_gpu_memory_mb,test_accuracy,test_balanced_accuracy,test_macro_precision,test_macro_recall,test_macro_f1,test_macro_specificity,test_mcc,test_auc_ovr_macro,test_loss,metrics_path
proposed,pooled_cv,A+B+C_pooled,A|B|C,4,5,chilli_lite_gfnet,45,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,8092,900,2248,1154760,1154760,30,0.9678031783951401,1664.403964275989,422.943359375,0.9532918149466192,0.9568914406904335,0.9584141269244165,0.9568914406904335,0.9575930712940813,0.9902535648931791,0.9428640706066459,,0.5982339659207304,/home/bt/Documents/BT/Chilli_CrossDataset/results/proposed/chilli_lite_gfnet/pooled_cv/A_plus_B_plus_C_pooled/seed_45/fold_04/metrics.json
proposed,pooled_cv,A+B+C_pooled,A|B|C,2,5,chilli_lite_gfnet,43,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,8092,900,2248,1154760,1154760,19,0.9530041459078212,1237.6589194719854,422.943359375,0.9550711743772242,0.957217005630398,0.9607859094471557,0.957217005630398,0.9584914699271107,0.9904746099447994,0.9450939249203234,,0.610872400898329,/home/bt/Documents/BT/Chilli_CrossDataset/results/proposed/chilli_lite_gfnet/pooled_cv/A_plus_B_plus_C_pooled/seed_43/fold_02/metrics.json
proposed,pooled_cv,A+B+C_pooled,A|B|C,5,5,chilli_lite_gfnet,46,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,8093,899,2248,1154760,1154760,16,0.9442678220688072,1096.511210911005,422.943359375,0.9443950177935944,0.9524232576264319,0.9470098900045181,0.9524232576264319,0.9494554328197085,0.9885855805404503,0.9322347646061933,,0.6208628073964321,/home/bt/Documents/BT/Chilli_CrossDataset/results/proposed/chilli_lite_gfnet/pooled_cv/A_plus_B_plus_C_pooled/seed_46/fold_05/metrics.json
proposed,pooled_cv,A+B+C_pooled,A|B|C,1,5,chilli_lite_gfnet,42,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,8092,900,2248,1154760,1154760,32,0.9547149073594245,1840.124034198001,422.943359375,0.9524021352313167,0.9553338704389982,0.9591450597933395,0.9553338704389982,0.9570620349695075,0.9899881552325022,0.9418282148378568,,0.6128227641464958,/home/bt/Documents/BT/Chilli_CrossDataset/results/proposed/chilli_lite_gfnet/pooled_cv/A_plus_B_plus_C_pooled/seed_42/fold_01/metrics.json
proposed,pooled_cv,A+B+C_pooled,A|B|C,3,5,chilli_lite_gfnet,44,cuda,True,6,bacterial_spot|cercospora_leaf_spot|curl_virus|healthy|nutrient_deficiency|powdery_mildew,8092,900,2248,1154760,1154760,19,0.9657785181190128,1215.4446210780006,422.943359375,0.958185053380783,0.9616322882512985,0.9627295171841935,0.9616322882512985,0.9619819986135533,0.9913116899013579,0.9491049341764366,,0.5917535514478952,/home/bt/Documents/BT/Chilli_CrossDataset/results/proposed/chilli_lite_gfnet/pooled_cv/A_plus_B_plus_C_pooled/seed_44/fold_03/metrics.json
