class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,cercospora_leaf_spot,899,0.649025069637883,0.7775305895439377,0.5013192612137203,0.7074898785425101,0.7250301566384226,699,378,200,380
1,healthy,329,0.42686567164179107,0.43465045592705165,0.8554216867469879,0.4307228915662651,0.7612837367707913,143,192,186,1136
2,nutrient_deficiency,267,0.5,0.39325842696629215,0.9244604316546763,0.44025157232704404,0.7458801498127341,105,105,162,1285
3,powdery_mildew,162,0.9142857142857143,0.19753086419753085,0.9979933110367893,0.3248730964467005,0.912576902431975,32,3,130,1492
