class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,cercospora_leaf_spot,161,0.84375,0.8385093167701864,0.8529411764705882,0.8411214953271028,0.9276762879064668,135,25,26,145
1,healthy,66,0.8,0.7878787878787878,0.9509433962264151,0.7938931297709924,0.9425100057175528,52,13,14,252
2,nutrient_deficiency,60,0.7241379310344828,0.7,0.940959409594096,0.711864406779661,0.9297047970479706,42,16,18,255
3,powdery_mildew,44,0.8958333333333334,0.9772727272727273,0.9825783972125436,0.9347826086956522,0.9956445993031359,43,5,1,282
