class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,bacterial_spot,259,0.9699248120300752,0.9961389961389961,0.9939759036144579,0.9828571428571429,0.9993763664697399,258,8,1,1320
1,cercospora_leaf_spot,326,0.9670658682634731,0.99079754601227,0.9912767644726408,0.9787878787878788,0.9983726032995529,323,11,3,1250
2,curl_virus,328,0.9875,0.9634146341463414,0.9968228752978554,0.9753086419753086,0.9988521668377922,316,4,12,1255
3,healthy,286,0.9859649122807017,0.9825174825174825,0.9969254419677172,0.9842381786339754,0.9987556640131583,281,4,5,1297
4,nutrient_deficiency,214,0.9904306220095693,0.9672897196261683,0.9985433357611071,0.9787234042553191,0.9981400303585164,207,2,7,1371
5,powdery_mildew,174,1.0,0.9942528735632183,1.0,0.9971181556195965,1.0,173,0,1,1413
