class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,cercospora_leaf_spot,191,0.8586387434554974,0.8586387434554974,0.8085106382978723,0.8586387434554974,0.9245850506850841,164,27,27,114
1,healthy,56,0.7068965517241379,0.7321428571428571,0.9384057971014492,0.7192982456140351,0.9476255175983437,41,17,15,259
2,nutrient_deficiency,50,0.6595744680851063,0.62,0.9432624113475178,0.6391752577319587,0.9149290780141844,31,16,19,266
3,powdery_mildew,35,0.9444444444444444,0.9714285714285714,0.9932659932659933,0.9577464788732394,0.9794131794131793,34,2,1,295
