class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,bacterial_spot,284,0.9825783972125436,0.9929577464788732,0.9974541751527495,0.9877408056042032,0.9999587648088121,282,5,2,1959
1,cercospora_leaf_spot,579,0.9095315024232633,0.9723661485319517,0.9664469742360695,0.9398998330550918,0.9850737464958386,563,56,16,1613
2,curl_virus,388,0.9869109947643979,0.9716494845360825,0.9973118279569892,0.9792207792207792,0.9988041791375678,377,5,11,1855
3,healthy,456,0.9750566893424036,0.9429824561403509,0.9938616071428571,0.9587513935340022,0.9919127653117168,430,11,26,1781
4,nutrient_deficiency,340,0.9712460063897763,0.8941176470588236,0.9952830188679245,0.9310872894333844,0.9806056542113701,304,9,36,1899
5,powdery_mildew,201,0.9660194174757282,0.9900497512437811,0.9965803615046409,0.9778869778869779,0.9992757268858443,199,7,2,2040
