epoch,learning_rate,train_accuracy,train_balanced_accuracy,train_macro_precision,train_macro_recall,train_macro_f1,train_macro_specificity,train_mcc,train_auc_ovr_macro,train_loss,val_accuracy,val_balanced_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_macro_specificity,val_mcc,val_auc_ovr_macro,val_loss
1,9.999999999999999e-05,0.684654300168634,0.7047334769678016,0.6735357011739633,0.7047334769678016,0.6516637715752698,0.9254490830223133,0.6169956687751444,,1.2344736096106077,0.9772727272727273,0.9798757763975156,0.9633838383838385,0.9798757763975156,0.970446044795672,0.994338144329897,0.970718469978733,,0.7067511022090912
2,0.00019999999999999998,0.9713322091062394,0.9678247466497469,0.9569286574114757,0.9678247466497469,0.96214552622243,0.9929914021598835,0.9624329897726603,,0.6389674089456859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.6020672678947449
3,0.0003,0.9814502529510961,0.9726337717365636,0.9669119037427251,0.9726337717365636,0.9697101328522514,0.9956360839132857,0.9756450534718156,,0.5562516246971331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6021117091178894
4,0.0003,0.9924114671163575,0.9891675149532297,0.9895398934074144,0.9891675149532297,0.9893413640307391,0.9980909599821027,0.9900231566002262,,0.5417879827712712,0.9924242424242424,0.99375,0.9916666666666668,0.99375,0.9925700776764608,0.998165137614679,0.9902094445600993,,0.6102795958518982
5,0.0002994311073647159,0.9898819561551433,0.9847539657421425,0.9842055202027276,0.9847539657421425,0.9844281671105047,0.9975275109969045,0.9867010340989386,,0.5319160277906217,0.9848484848484849,0.9850543478260869,0.9694444444444444,0.9850543478260869,0.9762307176391684,0.9963381443298969,0.9804232557843139,0.9906401504359224,0.6216883182525634
6,0.0002977287590753251,0.9915682967959528,0.9910513852289465,0.9890163466513153,0.9910513852289465,0.9900140859605336,0.997856129551077,0.988920526703818,,0.5389620512723923,0.9848484848484849,0.9855900621118012,0.9555555555555555,0.9855900621118012,0.9676570048309179,0.9968,0.9805458468779741,,0.6061068892478942
7,0.00029490591103021566,0.9949409780775716,0.9938015784803756,0.9899918384003265,0.9938015784803756,0.9918496855203717,0.9988401856629032,0.9933596238142332,,0.5165946914961463,0.9772727272727273,0.9788043478260869,0.9641891891891892,0.9788043478260869,0.970215053763441,0.9942762886597938,0.9707707936851918,1.0,0.6081859052181244
8,0.00029098404680749326,0.9940978077571669,0.9893841362134944,0.9883158161970043,0.9893841362134944,0.9888459014608568,0.9986536988052086,0.9922396598750693,,0.5178847799175664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6005735546350479
9,0.00028599301416197916,0.9983136593591906,0.9962956640491635,0.9987966632285616,0.9962956640491635,0.9975365992486516,0.9995318706001589,0.9977830831008735,,0.4961117090363252,0.9924242424242424,0.9913043478260869,0.975,0.9913043478260869,0.9822222222222223,0.9984,0.9902150086985829,,0.5818582713603974
10,0.00027997079786577355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.4895919349632765,0.9924242424242424,0.9913043478260869,0.975,0.9913043478260869,0.9822222222222223,0.9984,0.9902150086985829,0.991942560829677,0.5946233034133911
