class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,bacterial_spot,147,0.48826291079812206,0.7074829931972789,0.9273333333333333,0.5777777777777777,0.9228185941043083,104,109,43,1391
1,cercospora_leaf_spot,175,0.3188405797101449,0.25142857142857145,0.936141304347826,0.28115015974440893,0.7027853260869565,44,94,131,1378
2,curl_virus,423,0.36486486486486486,0.06382978723404255,0.9616013071895425,0.10865191146881288,0.6222622027534418,27,47,396,1177
3,healthy,458,0.99581589958159,0.519650655021834,0.9991589571068125,0.6829268292682927,0.9261736955571633,238,1,220,1188
4,nutrient_deficiency,444,0.4506612410986775,0.9977477477477478,0.5511221945137157,0.6208829712683952,0.9242602952079262,443,540,1,663
