class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,cercospora_leaf_spot,191,0.8378378378378378,0.8115183246073299,0.7872340425531915,0.824468085106383,0.8786899855185474,155,30,36,111
1,healthy,56,0.6271186440677966,0.6607142857142857,0.9202898550724637,0.6434782608695652,0.917669513457557,37,22,19,254
2,nutrient_deficiency,50,0.5769230769230769,0.6,0.9219858156028369,0.5882352941176471,0.8775886524822696,30,22,20,260
3,powdery_mildew,35,0.9444444444444444,0.9714285714285714,0.9932659932659933,0.9577464788732394,0.9995189995189996,34,2,1,295
