epoch,learning_rate,train_accuracy,train_balanced_accuracy,train_macro_precision,train_macro_recall,train_macro_f1,train_macro_specificity,train_mcc,train_auc_ovr_macro,train_loss,val_accuracy,val_balanced_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_macro_specificity,val_mcc,val_auc_ovr_macro,val_loss
1,9.999999999999999e-05,0.5335397316821465,0.4971370030916707,0.7557071103811088,0.4971370030916707,0.4634301737921532,0.738098332250379,0.3522961225164842,0.8986832852219152,1.1021425570211103,0.7129629629629629,0.7526595744680851,0.8444444444444444,0.7526595744680851,0.7356906534325889,0.8376466528640442,0.6142674801331884,0.9963724982746722,1.07343128323555
2,0.00019999999999999998,0.9102167182662538,0.9215816017112054,0.9001324854266031,0.9215816017112054,0.9055753831530464,0.9546172280562019,0.8634047869574817,0.9878651024372997,0.9245997128948089,0.9814814814814815,0.9855003940110323,0.9629629629629629,0.9855003940110323,0.9730626091200042,0.9927536231884058,0.9705736482165401,0.994591416813639,0.6258804127573967
3,0.0003,0.9793601651186791,0.9837550079578508,0.9710150516291453,0.9837550079578508,0.9768365344766411,0.9901975168905937,0.9674796416128044,,0.5762725212881642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4164036959409714
4,0.0003,0.9907120743034056,0.9926763380470641,0.9865206487885775,0.9926763380470641,0.9894833055858555,0.995603205544726,0.9852238910758634,,0.42544879836420857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4227046072483063
5,0.0002994311073647159,0.9969040247678018,0.9975425180957259,0.99625,0.9975425180957259,0.9968904953349345,0.9984188867229803,0.995042936220009,,0.37164354228204294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.39394984394311905
6,0.0002977287590753251,0.9969040247678018,0.9962815039250792,0.9950203252032521,0.9962815039250792,0.995647176965166,0.9985795831673968,0.9950394300973618,,0.3731977343559265,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3919808194041252
7,0.00029490591103021566,0.9969040247678018,0.9975425180957259,0.9950237913624641,0.9975425180957259,0.9962682366485319,0.9985921594108729,0.9950469274936441,,0.37386955368903374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3912578597664833
8,0.00029098404680749326,0.9979360165118679,0.9970681420532462,0.9983555166232735,0.9970681420532462,0.9977080311248906,0.998817833113249,0.9966907074074011,,0.36398643255233765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39124827831983566
9,0.00028599301416197916,0.9989680082559339,0.9991889699918897,0.9979166666666667,0.9991889699918897,0.9985490589883886,0.9995884773662551,0.9983476759213303,,0.36027262480028216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.388454083353281
10,0.00027997079786577355,0.9989680082559339,0.9991645781119466,0.9991909385113269,0.9991645781119466,0.9991767426756777,0.9994026284348866,0.9983468395154452,,0.3635631703561352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.3882744163274765
11,0.0002729632306212043,0.9989680082559339,0.9991645781119466,0.9991909385113269,0.9991645781119466,0.9991767426756777,0.9994026284348866,0.9983468395154452,,0.3566133495300047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.3886146992444992
