class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,cercospora_leaf_spot,181,0.8579234972677595,0.8674033149171271,0.8278145695364238,0.8626373626373627,0.914254875416194,157,26,24,125
1,healthy,68,0.8490566037735849,0.6617647058823529,0.9696969696969697,0.743801652892562,0.9207887700534759,45,8,23,256
2,nutrient_deficiency,63,0.6842105263157895,0.8253968253968254,0.9107806691449815,0.7482014388489209,0.9354162978698294,52,24,11,245
3,powdery_mildew,20,0.95,0.95,0.9967948717948718,0.95,0.9998397435897436,19,1,1,311
