class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,cercospora_leaf_spot,899,0.5732824427480916,0.8353726362625139,0.262532981530343,0.679945676776822,0.5549988113441789,751,559,148,199
1,healthy,329,0.2222222222222222,0.0972644376899696,0.9156626506024096,0.13530655391120508,0.48960202512176365,32,112,297,1216
2,nutrient_deficiency,267,0.4647887323943662,0.24719101123595505,0.9453237410071943,0.32273838630806845,0.6860857381510521,66,76,201,1314
3,powdery_mildew,162,0.8032786885245902,0.30246913580246915,0.9919732441471572,0.43946188340807174,0.9057578760477311,49,12,113,1483
