class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,bacterial_spot,298,0.9798657718120806,0.9798657718120806,0.9969230769230769,0.9798657718120806,0.9921321631388746,292,6,6,1944
1,cercospora_leaf_spot,566,0.9291882556131261,0.950530035335689,0.9756242568370987,0.9397379912663756,0.9891414183854825,538,41,28,1641
2,curl_virus,400,0.9727047146401985,0.98,0.9940476190476191,0.9763387297633873,0.994760551948052,392,11,8,1837
3,healthy,434,0.9346846846846847,0.956221198156682,0.984013230429989,0.9453302961275627,0.994910933395658,415,29,19,1785
4,nutrient_deficiency,352,0.9753846153846154,0.9005681818181818,0.9957805907172996,0.9364844903988183,0.9887142788645953,317,8,35,1888
5,powdery_mildew,198,0.9849246231155779,0.98989898989899,0.9985365853658537,0.9874055415617129,0.9996723330869672,196,3,2,2047
