model,fold,epoch,learning_rate,train_loss,val_loss,train_accuracy,val_accuracy,train_f1_macro,val_f1_macro
EfficientNet_B0,9,1,0.0003,0.6553554879165278,0.4253686208878794,0.9102439024390244,1.0,0.9103583284645435,1.0
EfficientNet_B0,9,2,0.0002996346075389736,0.42677092819679074,0.40787934795502695,0.9941463414634146,1.0,0.994145704458492,1.0
EfficientNet_B0,9,3,0.0002985402103112355,0.4200468191286413,0.40986497959783,0.9941463414634146,0.9935483870967742,0.9941457233687302,0.9913871635610766
EfficientNet_B0,9,4,0.0002967221401100708,0.4084516631684652,0.3966447764827359,0.9990243902439024,1.0,0.9990243887929637,1.0
EfficientNet_B0,9,5,0.00029418925439074776,0.40316831809718434,0.39874840667170863,0.9990243902439024,1.0,0.9990243895184332,1.0
EfficientNet_B0,9,6,0.0002909538931178862,0.4075072698476838,0.3998497301532376,0.9965853658536585,0.9935483870967742,0.9965883105972291,0.9913871635610766
EfficientNet_B0,9,7,0.0002870318186463901,0.4014756122449549,0.3933186988676748,0.9985365853658537,1.0,0.9985365795620729,1.0
EfficientNet_B0,9,8,0.000282442138928839,0.3973721289053196,0.39425631530823246,0.9995121951219512,1.0,0.9995121943964819,1.0
