class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,bacterial_spot,298,0.9965870307167235,0.9798657718120806,0.9994871794871795,0.988155668358714,0.9995551540182412,292,1,6,1949
1,cercospora_leaf_spot,566,0.9094017094017094,0.9399293286219081,0.9684898929845422,0.9244135534317984,0.9886955206446977,532,53,34,1629
2,curl_virus,400,0.9751243781094527,0.98,0.9945887445887446,0.9775561097256857,0.9983373917748918,392,10,8,1838
3,healthy,434,0.9213483146067416,0.9447004608294931,0.9807056229327453,0.9328782707622298,0.9908113545948306,410,35,24,1779
4,nutrient_deficiency,352,0.9626168224299065,0.8778409090909091,0.9936708860759493,0.9182763744427934,0.9848147715285769,309,12,43,1884
5,powdery_mildew,198,0.9702970297029703,0.98989898989899,0.9970731707317073,0.98,0.99909953190441,196,6,2,2044
