epoch,learning_rate,train_accuracy,train_balanced_accuracy,train_macro_precision,train_macro_recall,train_macro_f1,train_macro_specificity,train_mcc,train_auc_ovr_macro,train_loss,val_accuracy,val_balanced_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_macro_specificity,val_mcc,val_auc_ovr_macro,val_loss
1,9.999999999999999e-05,0.48406040268456374,0.58804142279272,0.49141696568650295,0.58804142279272,0.5005923762470108,0.8279953377622568,0.3281021577676727,,1.147267062413065,0.6917293233082706,0.7219355344355344,0.7102161970583023,0.7219355344355344,0.6930835068239649,0.8927968294908236,0.5583450394674967,,1.1060582756996156
2,0.00019999999999999998,0.6677852348993288,0.7412229860173438,0.6598559763573929,0.7412229860173438,0.6799577371559979,0.8890387644303404,0.5470800166435753,,0.9203233201252786,0.7819548872180451,0.690880440880441,0.8069176104819009,0.690880440880441,0.7059388643467926,0.9036120030178615,0.6434171313102379,,1.041533851623535
3,0.0003,0.7013422818791947,0.7580827143714459,0.6961046416782449,0.7580827143714459,0.7119433957473928,0.8987430508876736,0.5833883901362225,,0.8864923778333162,0.7744360902255639,0.7553171303171303,0.7499536729308921,0.7553171303171303,0.746466299657789,0.9135854212724147,0.6493247179131146,,1.0948809504508972
4,0.0003,0.7298657718120806,0.7842751242918293,0.7161415511443255,0.7842751242918293,0.7389052070062934,0.9067132769788344,0.6162524114922369,,0.8533526439415781,0.7368421052631579,0.7697484572484573,0.7064241717145527,0.7697484572484573,0.725182654757682,0.9097341386812647,0.6194114697893381,,0.9742534041404725
5,0.0002994311073647159,0.7659395973154363,0.8057610091850662,0.7384919527837985,0.8057610091850662,0.764178002697289,0.9187600310350467,0.6607025395999497,,0.8328753960760016,0.7894736842105263,0.8044974919974921,0.7458125445473984,0.8044974919974921,0.7680603948896632,0.9270149050777275,0.6869184983337153,0.9433680485781365,1.0169633030891418
6,0.0002977287590753251,0.7843959731543624,0.8158387333784636,0.7644910546158084,0.8158387333784636,0.7843512351426669,0.9242267985653774,0.6830632095872562,,0.7932814830227902,0.7368421052631579,0.7967012342012343,0.7037820020832191,0.7967012342012343,0.7295021163722558,0.9156007649928063,0.6378526292725432,,0.9979234337806702
7,0.00029490591103021566,0.7692953020134228,0.8289511244837307,0.7558817605722798,0.8289511244837307,0.7793018488115449,0.9231040633034335,0.6772065908088787,,0.7984825153099863,0.7744360902255639,0.7438351813351813,0.7589948783610755,0.7438351813351813,0.7460832083958021,0.9103127083552655,0.6406675798506476,,1.0888195037841797
8,0.00029098404680749326,0.8011744966442953,0.8403334489288358,0.7799780730124348,0.8403334489288358,0.8028525584287666,0.9309867126603144,0.7115342528525314,,0.7532444533548857,0.6992481203007519,0.7952801702801704,0.6971023086654017,0.7952801702801704,0.7091707635713549,0.9058569761729305,0.6107545157163556,0.9452160860677548,1.0286332845687867
9,0.00028599301416197916,0.8062080536912751,0.8488101352504709,0.7823485098654902,0.8488101352504709,0.8080316616265948,0.933431487009578,0.7196197940684659,,0.7389424647155561,0.7518796992481203,0.7822637197637198,0.7382478632478633,0.7822637197637198,0.7402804957599478,0.9222378671439099,0.6572372177589705,0.9331727437830712,1.1424704790115356
10,0.00027997079786577355,0.839765100671141,0.8799689575980751,0.823924737267361,0.8799689575980751,0.8457277309174487,0.9448252836063857,0.7665463944344639,,0.7070005787046332,0.8270676691729323,0.821389383889384,0.7793831168831168,0.821389383889384,0.7975315109266792,0.938298548970067,0.7336271664439082,,0.9470030784606933
11,0.0002729632306212043,0.8565436241610739,0.8914278704796024,0.8371377454087068,0.8914278704796024,0.859636568268918,0.9499694110188124,0.788543085729207,,0.6776991910056064,0.7669172932330827,0.7465968715968716,0.7511904761904762,0.7465968715968716,0.7380466960707348,0.9170063954100431,0.6470434484437233,0.9192931002404368,1.1443567752838135
12,0.00026502364424628715,0.8741610738255033,0.9100039401527934,0.8524241667072586,0.9100039401527934,0.8765640558557418,0.9572806711925439,0.8151558670031659,,0.6419832667237834,0.8421052631578947,0.770043395043395,0.8558777233476028,0.770043395043395,0.7937175469022603,0.9248135768677405,0.7391777730952908,0.9632071439985431,0.8909419417381287
13,0.00025621246378738883,0.8875838926174496,0.908282995528292,0.8736685099893119,0.908282995528292,0.8893557094071094,0.9589014505203362,0.8288248354236405,,0.6374514573498776,0.8345864661654135,0.8144655644655645,0.8181802497019889,0.8144655644655645,0.812021312021312,0.9359575130715514,0.7399174746342105,0.9472940289295959,1.019439125061035
14,0.0002465967476481376,0.9119127516778524,0.9301225383485796,0.895688254571019,0.9301225383485796,0.9110035507948394,0.9693442879353151,0.8666621336959943,,0.602825289494113,0.8345864661654135,0.8136673761673762,0.8114085239085239,0.8136673761673762,0.8117702722965882,0.9311002035301962,0.7332001980625883,,0.9131086230278015
15,0.00023624967723448137,0.9177852348993288,0.9379798869858482,0.9043399421515163,0.9379798869858482,0.9197858027560143,0.9704740897630861,0.8747507417168723,,0.6142071901183379,0.8195488721804511,0.8390320265320266,0.7761432116270826,0.8390320265320266,0.7992579500555572,0.938602089693652,0.7321107915601305,,0.9646278738975524
16,0.00022524999999999997,0.9026845637583892,0.9226604486205389,0.8883673228058541,0.9226604486205389,0.9038557449271357,0.9650959251402398,0.8521185296405234,,0.6105227054733979,0.8270676691729323,0.826939576939577,0.7808742727860375,0.826939576939577,0.8002610927669862,0.938298548970067,0.7356845302282473,,0.9727123141288757
17,0.00021368143013023456,0.9177852348993288,0.9332019184420501,0.9010684329165897,0.9332019184420501,0.9159432926896707,0.9703684134250741,0.874367091868685,,0.6023365565036473,0.8571428571428571,0.8341047091047091,0.8378756047873694,0.8341047091047091,0.8333927661742232,0.93791956170825,0.7675301681683301,0.9672046109342141,0.8368953585624694
18,0.00020163201142718747,0.9421140939597316,0.9544307252472223,0.9283015614247746,0.9544307252472223,0.9405887164581943,0.9800496076333935,0.9110911169453955,,0.5505310038202688,0.8270676691729323,0.7722358347358348,0.8163803496081977,0.7722358347358348,0.7869331065759637,0.9269793750219322,0.7179116014614206,0.9369847038572036,1.0363833546638488
19,0.00018919344724282683,0.9530201342281879,0.9630813826833938,0.9437835368588323,0.9630813826833938,0.953076152089197,0.9827899633794703,0.9270783904070024,,0.5338809176495201,0.8045112781954887,0.8217647592647593,0.7847510822510823,0.8217647592647593,0.7957379275415959,0.9295322753272275,0.7058197687945098,,1.0792214512825011
20,0.0001764604025612061,0.9471476510067114,0.9628319171934374,0.9341986047057256,0.9628319171934374,0.9474772279498043,0.98216260137838,0.919413722558838,,0.535737082362175,0.8571428571428571,0.8343130218130218,0.831684923790187,0.8343130218130218,0.8327915327915328,0.9415416535073868,0.7692099448445187,,0.9098295092582702
21,0.00016352978354077492,0.9639261744966443,0.970401729850931,0.9579725829725829,0.970401729850931,0.9639214863743579,0.9864945744356579,0.9436902467921436,,0.5208935259204162,0.8646616541353384,0.8537521037521038,0.8422934214051888,0.8537521037521038,0.8473995564147523,0.9472211987226726,0.7845088064823426,,0.9291389942169189
22,0.0001505,0.9681208053691275,0.9739972755097979,0.9614108192211204,0.9739972755097979,0.9675291415561241,0.9879847911102178,0.9502248967732175,,0.5073087905582628,0.8646616541353384,0.8432415932415932,0.8506358802411433,0.8432415932415932,0.8464478764478764,0.9436249868407202,0.7810614168605721,0.9540180917608805,0.9569060921669006
23,0.0001374702164592251,0.9781879194630873,0.9849848826600327,0.9707716764424512,0.9849848826600327,0.9776870993144099,0.9924550118451421,0.966040782625243,,0.4984435776346608,0.8571428571428571,0.8507552882552882,0.8285267158506595,0.8507552882552882,0.8389846743295019,0.9433979892620277,0.7726712814418977,,0.9016073942184448
24,0.00012453959743879392,0.9773489932885906,0.9834982833191304,0.973937695677491,0.9834982833191304,0.978581346247662,0.9918735760618769,0.9646386416569731,,0.49888333835099874,0.8195488721804511,0.8124608124608125,0.7928293112116642,0.8124608124608125,0.8004311365851575,0.9314932273572657,0.7177746853264817,,0.9550233364105225
25,0.00011180655275717314,0.9697986577181208,0.9798242339921477,0.9638695238139331,0.9798242339921477,0.9714624930082778,0.9894060878032632,0.9532795103180991,,0.4983838012343959,0.849624060150376,0.8091154341154341,0.843915343915344,0.8091154341154341,0.8198028673835125,0.9319423974453451,0.7542307686400535,0.9549471025195444,0.8989636063575744
26,9.936798857281253e-05,0.988255033557047,0.9892296297856886,0.9858329048713039,0.9892296297856886,0.9875191691596188,0.9956425221689149,0.9815084079925229,,0.48291401643502085,0.8721804511278195,0.8416596541596542,0.8405003202545508,0.8416596541596542,0.8406611450946426,0.949809190441099,0.7941507358599458,0.9412286074915037,0.9471868515014649
27,8.731856986976546e-05,0.988255033557047,0.9925109295444245,0.9846423973626574,0.9925109295444245,0.9885149779369833,0.9960335544942538,0.9816230616433839,,0.4746412164286563,0.8721804511278195,0.830559268059268,0.854245272271588,0.830559268059268,0.8411336289432003,0.9462129785591465,0.7913251408615785,0.9495602591875882,0.9766313076019287
28,7.575000000000003e-05,0.9966442953020134,0.9977624423533176,0.9961369413678375,0.9977624423533176,0.9969461580191201,0.9987739102403308,0.994714636310235,,0.47008339590147924,0.8872180451127819,0.8533767283767284,0.8666167209123866,0.8533767283767284,0.8597202797202798,0.9525077201108889,0.8161218151297847,,0.9329722881317138
29,6.475032276551865e-05,0.9890939597315436,0.9916721163903324,0.9871761885504374,0.9916721163903324,0.9893938920601539,0.99607322177467,0.9828768361635554,,0.47711486408584997,0.8796992481203008,0.844448156948157,0.8669028340080972,0.844448156948157,0.8531915310166084,0.9468281748956031,0.8039682721099288,,0.9159275531768799
30,5.440325235186236e-05,0.9941275167785235,0.995913083464399,0.9936277512540939,0.995913083464399,0.9947627628037283,0.9977963294269834,0.990756912120221,,0.4688709237073597,0.8721804511278195,0.830559268059268,0.8685737286253609,0.830559268059268,0.8466560678325384,0.9425003070498649,0.7908687387004504,0.9599898875691064,0.9468471884727478
31,4.4787536212611154e-05,0.9941275167785235,0.9956419588162841,0.9933546826456059,0.9956419588162841,0.994490656298378,0.997808508697554,0.990756912120221,,0.47262742644862127,0.8646616541353384,0.8011995511995512,0.8685814687320711,0.8011995511995512,0.8299491670749632,0.9341362687300417,0.7764961975138662,0.9522307289282761,0.9197618722915649
32,3.59763557537128e-05,0.9949664429530202,0.9976708074534162,0.992239382507143,0.9976708074534162,0.9949286567156199,0.9984857340135925,0.9921137601033718,,0.4634155246772264,0.8646616541353384,0.8011995511995512,0.8685814687320711,0.8011995511995512,0.8299491670749632,0.9341362687300417,0.7764961975138662,,0.9223764300346374
33,2.8036769378795706e-05,0.9932885906040269,0.9959385226741468,0.99051774574332,0.9959385226741468,0.9932017427192739,0.9977810206877084,0.9894743646647486,,0.47251562931035695,0.8721804511278195,0.8255989505989506,0.8712622549019607,0.8255989505989506,0.8462237762237762,0.94043693195775,0.7897818490267158,,0.9545772194862365
34,2.1029202134226408e-05,0.9958053691275168,0.9955533332090787,0.9960444289216333,0.9955533332090787,0.9957829848138601,0.9983055265901981,0.9933907700803469,,0.4717861633551748,0.8796992481203008,0.828977328977329,0.882716049382716,0.828977328977329,0.8530462706174281,0.9426108450012282,0.8020529608249845,,0.9270804047584533
35,1.5006985838020833e-05,0.99748322147651,0.9978795164629667,0.9963440345670818,0.9978795164629667,0.9971079124304931,0.9990601032310302,0.9960328592680998,,0.46380697347615896,0.8646616541353384,0.8011995511995512,0.8685814687320711,0.8011995511995512,0.8299491670749632,0.9341362687300417,0.7764961975138662,0.9577584953137642,0.9201791286468506
36,1.0015953192506706e-05,0.9932885906040269,0.9962096473222616,0.9916743143987589,0.9962096473222616,0.9939115498400799,0.9977433366433308,0.9894761042931612,,0.467458103048174,0.8646616541353384,0.7956493581493581,0.8802978883861237,0.7956493581493581,0.8300509589106488,0.9320728936379268,0.7770534304632982,0.9501440131914392,0.9281719565391541
