class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,bacterial_spot,254,0.9763779527559056,0.9763779527559056,0.9954988747186797,0.9763779527559056,0.997668216266665,248,6,6,1327
1,cercospora_leaf_spot,351,0.9910714285714286,0.9487179487179487,0.9975728155339806,0.9694323144104804,0.9985132630763698,333,3,18,1233
2,curl_virus,322,0.9721362229102167,0.9751552795031055,0.9928853754940712,0.9736434108527132,0.99895784744556,314,9,8,1256
3,healthy,305,0.9465408805031447,0.9868852459016394,0.9867394695787831,0.9662921348314607,0.9991892790465717,301,17,4,1265
4,nutrient_deficiency,214,0.9722222222222222,0.9813084112149533,0.9956300072833212,0.9767441860465116,0.9995371347278283,210,6,4,1367
5,powdery_mildew,141,1.0,0.9929078014184397,1.0,0.99644128113879,1.0,140,0,1,1446
