class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,cercospora_leaf_spot,1683,0.6980830670926518,0.25965537730243615,0.9442642288410499,0.37851883932438285,0.7187465229427517,437,189,1246,3202
1,healthy,1481,0.5682492581602374,0.2586090479405807,0.9190091845254662,0.3554524361948956,0.6085676947429289,383,291,1098,3302
2,nutrient_deficiency,1067,0.3774104683195592,0.8987816307403936,0.6051909158971799,0.5315964523281597,0.8370541337102433,959,1582,108,2425
3,powdery_mildew,843,0.6188158961881589,0.9051008303677343,0.8889151500827228,0.7350674373795761,0.9649949968220217,763,470,80,3761
