class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,cercospora_leaf_spot,175,0.8775510204081632,0.7371428571428571,0.8846153846153846,0.8012422360248447,0.9157142857142857,129,18,46,138
1,healthy,71,0.6222222222222222,0.7887323943661971,0.8692307692307693,0.6956521739130435,0.9208559046587216,56,34,15,226
2,nutrient_deficiency,52,0.6851851851851852,0.7115384615384616,0.9390681003584229,0.6981132075471698,0.9105321202095396,37,17,15,262
3,powdery_mildew,33,0.775,0.9393939393939394,0.9697986577181208,0.8493150684931506,0.9951189749847468,31,9,2,289
