class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,cercospora_leaf_spot,899,0.6625386996904025,0.23804226918798665,0.8562005277044855,0.3502454991816694,0.647591431112259,214,109,685,649
1,healthy,329,0.23335943617854346,0.9057750759878419,0.2628012048192771,0.3711083437110834,0.6644061046618084,298,979,31,349
2,nutrient_deficiency,267,0.6071428571428571,0.12734082397003746,0.9841726618705036,0.21052631578947367,0.6579055856438445,34,22,233,1368
3,powdery_mildew,162,1.0,0.006172839506172839,1.0,0.012269938650306749,0.6780069367025889,1,0,161,1495
