class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,cercospora_leaf_spot,899,0.8,0.013348164627363738,0.996042216358839,0.0262582056892779,0.45582089157991434,12,3,887,755
1,healthy,329,0.2835820895522388,0.057750759878419454,0.963855421686747,0.09595959595959595,0.5290767934961732,19,48,310,1280
2,nutrient_deficiency,267,0.18584703359542531,0.9737827715355806,0.18057553956834532,0.31212484993997597,0.5949074448306524,260,1139,7,251
3,powdery_mildew,162,0.75,0.8148148148148148,0.9705685618729097,0.7810650887573964,0.9743259424418844,132,44,30,1451
