class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,bacterial_spot,1280,0.3479653957065043,0.8484375,0.649922587304318,0.49352419904567146,0.8396596932521934,1086,2035,194,3778
1,cercospora_leaf_spot,1683,0.6975881261595547,0.22341057635175282,0.9698706099815158,0.3384338433843384,0.9108663562887765,376,163,1307,5247
2,curl_virus,1582,0.6538461538461539,0.010745891276864728,0.9983669025585193,0.021144278606965175,0.651145301627523,17,9,1565,5502
3,healthy,1481,0.2920644391408115,0.6610398379473329,0.5771560940841055,0.40513138837161183,0.7121560676143481,979,2373,502,3239
4,nutrient_deficiency,1067,0.6363636363636364,0.03280224929709466,0.9966810487885828,0.062388591800356503,0.5573189406355652,35,20,1032,6006
