class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,cercospora_leaf_spot,161,0.84472049689441,0.84472049689441,0.8529411764705882,0.84472049689441,0.9243332115454879,136,25,25,145
1,healthy,66,0.75,0.8181818181818182,0.9320754716981132,0.782608695652174,0.9492281303602059,54,18,12,247
2,nutrient_deficiency,60,0.8367346938775511,0.6833333333333333,0.9704797047970479,0.7522935779816514,0.9424969249692497,41,8,19,263
3,powdery_mildew,44,0.8775510204081632,0.9772727272727273,0.9790940766550522,0.9247311827956989,0.9964364903389294,43,6,1,281
