class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,cercospora_leaf_spot,899,0.6027846027846028,0.8186874304783093,0.36015831134564646,0.6943396226415094,0.6280894045274579,736,485,163,273
1,healthy,329,0.34121621621621623,0.3069908814589666,0.8531626506024096,0.3232,0.5983161368879775,101,195,228,1133
2,nutrient_deficiency,267,0.5259259259259259,0.26591760299625467,0.9539568345323741,0.35323383084577115,0.6967572009807884,71,64,196,1326
3,powdery_mildew,162,1.0,0.030864197530864196,1.0,0.059880239520958084,0.835550600767992,5,0,157,1495
