model,fold,epoch,learning_rate,train_loss,val_loss,train_accuracy,val_accuracy,train_f1_macro,val_f1_macro,model_internal,history_file
Proposed,2,6,0.0002909538931178,0.4018250054847903,0.4080242864547237,0.997560975609756,0.9935483870967742,0.9975609712622352,0.9937362368485442,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_02/history.csv
Proposed,2,7,0.0002870318186463,0.3947428516062294,0.4078506677381454,1.0,0.9935483870967742,1.0,0.9937362368485442,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_02/history.csv
Proposed,2,8,0.0002824421389288,0.3955682895823222,0.4101538769660457,0.9990243902439024,0.9870967741935484,0.9990243902439024,0.987746411061458,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_02/history.csv
Proposed,2,9,0.0002772072144234,0.401947119875652,0.5014964807418085,0.9970731707317072,0.9548387096774194,0.9970731576412918,0.958109002498818,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_02/history.csv
Proposed,2,10,0.0002713525491562,0.4334818166348992,0.4030766875513138,0.9848780487804878,0.9870967741935484,0.9849554585316028,0.987450980392157,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_02/history.csv
Proposed,3,1,0.0003,0.7613200378999477,0.4542149176520686,0.82,0.9806451612903224,0.8199914282515159,0.9791668557477204,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_03/history.csv
Proposed,3,2,0.0002996346075389,0.4260391144054692,0.4343133922546141,0.9858536585365854,0.967741935483871,0.985847969801102,0.9653016653016652,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_03/history.csv
Proposed,3,3,0.0002985402103112,0.4116752385511631,0.3988898981002069,0.9946341463414634,1.0,0.994631755205015,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_03/history.csv
Proposed,3,4,0.00029672214011,0.4021127085569428,0.4044038839878574,0.9980487804878048,0.9935483870967742,0.9980487775859274,0.9939044100669592,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_03/history.csv
Proposed,3,5,0.0002941892543907,0.4104528587620433,0.4131130447310786,0.9946341463414634,0.9935483870967742,0.9946293407310396,0.9916095199677288,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_03/history.csv
Proposed,3,6,0.0002909538931178,0.4047657939282859,0.3920944617640587,0.9960975609756098,1.0,0.9960981456932784,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_03/history.csv
Proposed,3,7,0.0002870318186463,0.4130337339494286,0.3946381630436066,0.9931707317073172,1.0,0.9931742886783106,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_03/history.csv
Proposed,3,8,0.0002824421389288,0.4033450082453286,0.3940997733223823,0.9965853658536584,1.0,0.9965835681298943,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_03/history.csv
