class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,bacterial_spot,28,1.0,0.9285714285714286,1.0,0.9629629629629629,0.9981078524124882,26,0,2,302
1,cercospora_leaf_spot,39,0.9743589743589743,0.9743589743589743,0.9965635738831615,0.9743589743589743,0.9995594325491233,38,1,1,290
2,curl_virus,81,1.0,1.0,1.0,1.0,1.0,81,0,0,249
3,healthy,90,1.0,1.0,1.0,1.0,1.0,90,0,0,240
4,nutrient_deficiency,92,0.9787234042553191,1.0,0.9915966386554622,0.989247311827957,0.9987668980635731,92,2,0,236
