class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,cercospora_leaf_spot,175,0.5447470817120622,0.8,0.8702882483370288,0.6481481481481481,0.9288438390877415,140,117,35,785
1,healthy,458,0.7768924302788844,0.851528384279476,0.8190630048465266,0.8125,0.9099918166362141,390,112,68,507
2,nutrient_deficiency,444,0.7924528301886793,0.5675675675675675,0.8957345971563981,0.6614173228346457,0.8445358865974979,252,66,192,567
