class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,bacterial_spot,27,1.0,0.9629629629629629,1.0,0.9811320754716981,0.9975472160902624,26,0,1,302
1,cercospora_leaf_spot,29,0.9666666666666667,1.0,0.9966666666666667,0.9830508474576272,0.9996551724137931,29,1,0,299
2,curl_virus,97,1.0,0.9896907216494846,1.0,0.9948186528497409,0.9999111269107714,96,0,1,232
3,healthy,99,0.99,1.0,0.9956521739130435,0.9949748743718593,0.9999999999999999,99,1,0,229
4,nutrient_deficiency,77,1.0,1.0,1.0,1.0,1.0,77,0,0,252
