class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,bacterial_spot,298,0.9543973941368078,0.9832214765100671,0.9928205128205129,0.968595041322314,0.9982894510411289,293,14,5,1936
1,cercospora_leaf_spot,528,0.9347014925373134,0.9488636363636364,0.9796511627906976,0.9417293233082706,0.9931449304087385,501,35,27,1685
2,curl_virus,397,0.9719387755102041,0.9596977329974811,0.9940572663425176,0.9657794676806084,0.9926113871322874,381,11,16,1840
3,healthy,461,0.9444444444444444,0.9587852494577006,0.9854504756575265,0.9515608180839612,0.9960585428383104,442,26,19,1761
4,nutrient_deficiency,350,0.9848484848484849,0.9285714285714286,0.9973656480505796,0.9558823529411765,0.9935029354207435,325,5,25,1893
5,powdery_mildew,214,0.986046511627907,0.9906542056074766,0.9985250737463127,0.9883449883449883,0.9995611979525634,212,3,2,2031
