class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,cercospora_leaf_spot,899,0.6174863387978142,0.7541713014460512,0.2953020134228188,0.6790185277916875,0.5313099566259303,678,420,221,176
1,healthy,329,0.24172185430463577,0.22188449848024316,0.8036020583190394,0.23137876386687797,0.5180585171552654,73,229,256,937
2,nutrient_deficiency,267,0.37894736842105264,0.1348314606741573,0.9519543973941368,0.19889502762430938,0.588830838487721,36,59,231,1169
