epoch,learning_rate,train_accuracy,train_balanced_accuracy,train_macro_precision,train_macro_recall,train_macro_f1,train_macro_specificity,train_mcc,train_auc_ovr_macro,train_loss,val_accuracy,val_balanced_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_macro_specificity,val_mcc,val_auc_ovr_macro,val_loss
1,9.999999999999999e-05,0.3226765799256506,0.3703978768691671,0.3609412926938509,0.3703978768691671,0.31171989672572403,0.6805733585241556,0.04433757613954262,0.5349999965841484,1.1394835876864056,0.38,0.3640104751215862,0.34697388632872506,0.3640104751215862,0.30354754719214155,0.69419507520194,0.07441290136834203,0.5563863596906651,1.1539157152175903
2,0.00019999999999999998,0.3464684014869889,0.3965024714125576,0.37735640757147637,0.3965024714125576,0.3386272984896231,0.6895604456442066,0.07305139586160374,0.5721705856036361,1.1189254744108332,0.6,0.4713804713804714,0.5783251231527093,0.4713804713804714,0.4807368892043262,0.7409558828323131,0.2730671881847935,0.7204075974045887,1.0878391504287719
3,0.0003,0.5107806691449814,0.5698235949034952,0.5138600343182261,0.5698235949034952,0.5010194261012735,0.7642255288003098,0.29220464922729233,,1.0204061491544856,0.4866666666666667,0.5760381593714927,0.5495492835773893,0.5760381593714927,0.48822184105202976,0.7686929140018385,0.3237602509397445,,1.107344675064087
4,0.0003,0.5836431226765799,0.6501777806591845,0.5755343785043072,0.6501777806591845,0.5724050615823684,0.8039388278046137,0.3993079052370774,,0.9127016705135966,0.6133333333333333,0.5549943883277216,0.6118627289226201,0.5549943883277216,0.5675824175824177,0.7792968113334245,0.34709068056041764,,1.0095554351806642
5,0.0002994311073647159,0.6438661710037175,0.6792735702463082,0.6097986707369798,0.6792735702463082,0.6237922136226992,0.8209684371298582,0.44827488626026946,,0.8432520530944647,0.58,0.5395622895622896,0.5524074074074075,0.5395622895622896,0.5409006255249801,0.7670337121138036,0.3055125605168467,,1.00001722574234
6,0.0002977287590753251,0.6862453531598512,0.7211460453155422,0.648636642264255,0.7211460453155422,0.665607399752834,0.8446901695530263,0.5121710285891957,,0.8048625283463057,0.64,0.60662177328844,0.6866666666666666,0.60662177328844,0.6047008547008547,0.8079302678845012,0.4263282018327872,,1.060556375980377
7,0.00029490591103021566,0.7695167286245354,0.7941667179590359,0.7277321457605254,0.7941667179590359,0.7501792592982165,0.8833225084111862,0.6269044179273304,,0.7440268120100332,0.6333333333333333,0.6186868686868686,0.605988341282459,0.6186868686868686,0.6107502191276866,0.8020920938541076,0.40661739242979217,0.8198027690198636,0.9806991815567017
8,0.00029098404680749326,0.7754646840148699,0.8035287224310648,0.731280408816155,0.8035287224310648,0.7547114329257539,0.8896997489375275,0.6405107941435927,,0.7285818332849547,0.6066666666666667,0.5989524878413767,0.6896350330162817,0.5989524878413767,0.5669887278582931,0.8085659149732377,0.43030991242529976,,1.2424365520477294
9,0.00028599301416197916,0.8014869888475836,0.8323421365303254,0.758411920614659,0.8323421365303254,0.7835541241140346,0.9036602239238505,0.6815599475152325,,0.6625195651553398,0.6866666666666666,0.6568462401795735,0.6961961961961962,0.6568462401795735,0.6467448109419929,0.8361758167250158,0.5038469782040056,,1.0233121514320374
10,0.00027997079786577355,0.8394052044609666,0.8545066569174317,0.8003363101473567,0.8545066569174317,0.8202264129861049,0.9206409861843176,0.7346997807675045,,0.6308695466019386,0.6066666666666667,0.6023194912083801,0.5827945402298851,0.6023194912083801,0.5768743810864013,0.799930893752404,0.39235803388434864,,1.0357625007629394
11,0.0002729632306212043,0.8438661710037175,0.8619844781088805,0.8060405264252563,0.8619844781088805,0.8288306083544574,0.9186237156770994,0.7374869533539674,,0.6132749630961307,0.6866666666666666,0.5934343434343434,0.7239388062917476,0.5934343434343434,0.6146118813140186,0.8054398351881189,0.45658065386176055,,1.0343629837036132
12,0.00026502364424628715,0.8594795539033457,0.8706984037933578,0.8215457037631877,0.8706984037933578,0.8422676657538178,0.9270538463576447,0.7611552940487194,,0.5892619747062062,0.7266666666666667,0.6857463524130191,0.7023586169927634,0.6857463524130191,0.6897561209716767,0.8501307151192735,0.5457970366195739,,0.9372200727462768
13,0.00025621246378738883,0.8691449814126394,0.8724754615047262,0.8327600404879137,0.8724754615047262,0.8497949460977359,0.9302596751980449,0.773704402033894,,0.6090097392714301,0.6733333333333333,0.6032547699214366,0.6940424654710369,0.6032547699214366,0.5975951465115552,0.811108503328183,0.4518315370662476,,1.0875412344932556
14,0.0002465967476481376,0.8795539033457249,0.8824310072463813,0.8452973267480773,0.8824310072463813,0.8618394557943562,0.9360215399033572,0.7911895285037162,,0.5865806944148485,0.68,0.6312196034418256,0.6430438842203547,0.6312196034418256,0.6352218141729128,0.820802936363577,0.4629049853421134,,0.9755399346351623
15,0.00023624967723448137,0.8899628252788104,0.9034171225981767,0.8549578127867646,0.9034171225981767,0.8757263710679014,0.9446283476912999,0.8126487276929026,,0.5563007918901222,0.6866666666666666,0.6525439580995137,0.6678935099987732,0.6525439580995137,0.6453869909283921,0.8344937967363597,0.4943522685957822,0.8510542870711105,0.9771081209182739
16,0.00022524999999999997,0.895910780669145,0.8976544516653164,0.8634219630030676,0.8976544516653164,0.8788745408974963,0.9451514887637854,0.8186266185110328,,0.549797270880189,0.7066666666666667,0.6956603067714179,0.6800356506238859,0.6956603067714179,0.6789286247414327,0.8588961254865145,0.545054398968324,,1.0309696912765502
17,0.00021368143013023456,0.9078066914498141,0.9235235767900972,0.8743855871409721,0.9235235767900972,0.8954093564341656,0.9553221462000892,0.8433623714881608,,0.5177188605763191,0.6466666666666666,0.6381406659184438,0.6451001546373215,0.6381406659184438,0.6178594725561458,0.8227457346450482,0.4585158530178052,,1.1583023190498352
18,0.00020163201142718747,0.9040892193308551,0.9159838481458683,0.8731129785222235,0.9159838481458683,0.8919816257755441,0.9513768412793401,0.8355411034495274,,0.523243447375852,0.6666666666666666,0.6273849607182941,0.6621947024423805,0.6273849607182941,0.6154939159418306,0.8236649781272206,0.46608752055537644,0.8235979945446849,1.072273814678192
19,0.00018919344724282683,0.9197026022304833,0.9275662237977716,0.8921302990162795,0.9275662237977716,0.9082174112134541,0.9591420098279985,0.8604275204947697,,0.5037996242212694,0.6866666666666666,0.6585297418630752,0.6867854367854368,0.6585297418630752,0.6552408757050108,0.8305299666855731,0.4928150346706607,0.8315931088041012,1.073190450668335
20,0.0001764604025612061,0.9174721189591079,0.9310376176452596,0.8865956222015526,0.9310376176452596,0.9061251856878388,0.9601863258814536,0.8591771766344465,,0.5052837320538455,0.72,0.6739618406285072,0.7263175509053759,0.6739618406285072,0.6797700944042407,0.8449999022081403,0.5376509621699286,0.8386159499972111,1.027743887901306
