Model,Fold,Epoch,train_loss,train_acc,val_loss,val_acc
Proposed_Attn,2,4,0.18643562374213518,0.9367088607594937,0.07472305368422791,0.9753184713375797
Proposed_Attn,2,5,0.15752984566179923,0.9492740134028295,0.07554667298574516,0.9800955414012739
Proposed_Attn,2,6,0.13382189266511246,0.9552308265078183,0.09514530494438958,0.9737261146496815
Proposed_Attn,2,7,0.12118725956862131,0.9604430379746836,0.06592593105045699,0.9777070063694268
Proposed_Attn,2,8,0.10801594974285883,0.964259121370067,0.08740697479265547,0.964171974522293
Proposed_Attn,2,9,0.09771498805154684,0.9675167535368577,0.13651768650896112,0.9506369426751592
Proposed_Attn,2,10,0.09670647872058495,0.9688198064035741,0.09044656980687094,0.9785031847133758
Proposed_Attn,2,11,0.09054787045348871,0.9699367088607594,0.17611473868842012,0.927547770700637
Proposed_Attn,2,12,0.08056800601530989,0.9715189873417721,0.054439669242476306,0.981687898089172
Proposed_Attn,2,13,0.08008866374778241,0.9726358897989575,0.051242736172863276,0.9848726114649682
Proposed_Attn,2,14,0.07202016948275018,0.9764519731943411,0.07267389492377206,0.9777070063694268
Proposed_Attn,2,15,0.06813268606222983,0.9777550260610574,0.06279747024831765,0.9761146496815286
Proposed_Attn,2,16,0.06656938506607923,0.9773827252419955,0.05535267675986833,0.9785031847133758
Proposed_Attn,2,17,0.0622368013314287,0.9794303797468354,0.037249477463279265,0.9840764331210191
Proposed_Attn,2,18,0.057180010408512574,0.9806403574087863,0.0597221693593661,0.9753184713375797
Proposed_Attn,2,19,0.054447457059969596,0.9807334326135517,0.045703388533664714,0.98328025477707
Proposed_Attn,2,20,0.06183002684306983,0.9775688756515264,0.0620229582643049,0.982484076433121
Proposed_Attn,3,1,0.8139878044410858,0.7080055529847293,0.2887948012809468,0.8937238493723849
Proposed_Attn,3,2,0.33351220734165754,0.8889403054141601,0.3073246936942189,0.8887029288702929
Proposed_Attn,3,3,0.23861339941227783,0.9194817214252661,0.09927368431190912,0.9732217573221758
Proposed_Attn,3,4,0.18544095801133517,0.93521517815826,0.07678942413064559,0.9807531380753138
Proposed_Attn,3,5,0.14816003080762574,0.950023137436372,0.06209226198298516,0.9815899581589959
Proposed_Attn,3,6,0.1350435602532554,0.9531698287829709,0.033471125063328576,0.9891213389121339
Proposed_Attn,3,7,0.12232791350215798,0.9589079130032392,0.06420673499928416,0.9723849372384937
Proposed_Attn,3,8,0.10876240805963684,0.9635354002776493,0.03346372514499924,0.9882845188284519
Proposed_Attn,3,9,0.1066634494995751,0.9650161962054604,0.033198845701569314,0.9882845188284519
Proposed_Attn,3,10,0.09653137471838882,0.9672373900971772,0.027656320731211468,0.9916317991631799
Proposed_Attn,3,11,0.08302015600030425,0.9716797778806108,0.016515979913397493,0.9974895397489539
Proposed_Attn,3,12,0.08061398807525194,0.9734382230448866,0.02249497532054866,0.9916317991631799
Proposed_Attn,3,13,0.07200741240722831,0.9744562702452568,0.042341758226901366,0.9824267782426779
Proposed_Attn,3,14,0.06487635616859536,0.9769551133734382,0.023155648033541514,0.99581589958159
Proposed_Attn,3,15,0.07265233235129434,0.9748264692272096,0.03445932108133279,0.9866108786610879
Proposed_Attn,3,16,0.06443103272920368,0.9772327626099028,0.0284128319427436,0.9933054393305439
Proposed_Attn,3,17,0.062167036440266554,0.9786210087922258,0.048173807414474884,0.9832635983263598
Proposed_Attn,3,18,0.05886485453648514,0.9798241554835724,0.10793121607167301,0.9656903765690377
Proposed_Attn,3,19,0.06271758954084233,0.9779731605738085,0.11321849794025718,0.9698744769874477
Proposed_Attn,3,20,0.05138088097293335,0.9823229986117539,0.14338515071336191,0.9523012552301255
Proposed_Attn,4,1,0.8237712812370567,0.7023588410104011,0.40823970395087433,0.859577922077922
Proposed_Attn,4,2,0.3511629082251445,0.8828008915304606,0.19812616377814926,0.9537337662337663
Proposed_Attn,4,3,0.2505599130692312,0.9155832095096582,0.28186997308247635,0.9180194805194806
Proposed_Attn,4,4,0.1920658717095232,0.9343424962852898,0.27161781058658835,0.9172077922077922
Proposed_Attn,4,5,0.14990990847504157,0.9494799405646359,0.1717033894066797,0.9512987012987013
Proposed_Attn,4,6,0.146694160228454,0.9494799405646359,0.1399821119544844,0.9748376623376623
Proposed_Attn,4,7,0.12865397890954988,0.9557020802377415,0.14089095750963468,0.9683441558441559
Proposed_Attn,4,8,0.10640798897010566,0.962481426448737,0.11430931319074415,0.9707792207792207
Proposed_Attn,4,9,0.09835242111108544,0.9674962852897474,0.15009010940545298,0.9659090909090909
Proposed_Attn,4,10,0.09020047218304952,0.9709323922734027,0.11235456409013313,0.9788961038961039
Proposed_Attn,4,11,0.0837078676261506,0.9718610698365527,0.1007591735818158,0.9756493506493507
Proposed_Attn,4,12,0.07717268828428551,0.9734398216939079,0.1590463311149742,0.9732142857142857
Proposed_Attn,4,13,0.0772684548724094,0.9740898959881129,0.16111815997071546,0.9675324675324676
Proposed_Attn,4,14,0.06448301317773615,0.9780832095096582,0.15135091492504227,0.9650974025974026
Proposed_Attn,4,15,0.06831224463163234,0.9765044576523031,0.14010433548095794,0.9683441558441559
Proposed_Attn,4,16,0.0677449141800636,0.9777117384843982,0.1742064087542104,0.9699675324675324
Proposed_Attn,4,17,0.07777451870777544,0.9735326894502229,0.11435678411700272,0.9797077922077922
Proposed_Attn,4,18,0.054157121959772035,0.9815193164933135,0.13270495266085883,0.976461038961039
Proposed_Attn,4,19,0.051352719543847694,0.9800334323922734,0.11339179510291202,0.9805194805194806
Proposed_Attn,4,20,0.053163799637842804,0.9812407132243685,0.1785944804195595,0.9797077922077922
Proposed_Attn,5,1,0.8041718077183739,0.7159489927924598,0.3854524860388231,0.8412563667232598
Proposed_Attn,5,2,0.35032241159612515,0.8801515431528368,0.23461655640408574,0.934634974533107
Proposed_Attn,5,3,0.231971499013209,0.9239512104971355,0.1603322651161945,0.9558573853989814
Proposed_Attn,5,4,0.19148441568647642,0.9371650341896137,0.15421480909329863,0.9516129032258065
Proposed_Attn,5,5,0.16194038462176757,0.9440029569395676,0.1427209020411621,0.9533106960950763
Proposed_Attn,5,6,0.13314591164763853,0.956385141378673,0.12640178400337504,0.9584040747028862
Proposed_Attn,5,7,0.12632509591541544,0.9581408242469045,0.10197271372027361,0.9728353140916808
Proposed_Attn,5,8,0.10349801649526932,0.9650711513583441,0.15582430294358063,0.9499151103565365
Proposed_Attn,5,9,0.11299710927936973,0.96248382923674,0.15278565749205436,0.9626485568760611
Proposed_Attn,5,10,0.09975132032625778,0.9656255775272593,0.08210092491509757,0.966893039049236
Proposed_Attn,5,11,0.08815466672198606,0.9714470523008686,0.09647277218473685,0.969439728353141
Proposed_Attn,5,12,0.07576419675601892,0.9749584180373314,0.0924377909063052,0.9626485568760611
Proposed_Attn,5,13,0.07957335985058271,0.9730179264461283,0.19093552528122237,0.9320882852292021
Proposed_Attn,5,14,0.07474430170474046,0.9750508223988172,0.08086553500668624,0.9719864176570459
Proposed_Attn,5,15,0.07015806145317519,0.9764368878211052,0.11701963040992093,0.9592529711375212
Proposed_Attn,5,16,0.06716162385634157,0.9776381445204214,0.26517467633846487,0.9269949066213922
Proposed_Attn,5,17,0.06915223649822587,0.9766216965440769,0.05404281047696338,0.9745331069609507
Proposed_Attn,5,18,0.05582728715328804,0.9803178710035114,0.04715581406989103,0.9787775891341256
Proposed_Attn,5,19,0.060447443959602165,0.9787469968582517,0.13902574092260442,0.9584040747028862
Proposed_Attn,5,20,0.05391942788710603,0.98124191461837,0.06992997052274974,0.9762308998302207
Proposed_Attn,6,1,0.8095939599564312,0.7052377414561665,0.4876664462333013,0.8043831168831169
Proposed_Attn,6,2,0.3381219106722197,0.8838224368499257,0.22446601053052764,0.9212662337662337
Proposed_Attn,6,3,0.24629835258577057,0.9152117384843982,0.26738000948695684,0.8790584415584416
Proposed_Attn,6,4,0.19242079703228612,0.9353640416047548,0.11052393106299198,0.9659090909090909
Proposed_Attn,6,5,0.1588906348360506,0.9471582466567607,0.06155142294263389,0.9821428571428571
Proposed_Attn,6,6,0.14419814684105842,0.950965824665676,0.03558350190695665,0.9926948051948052
Proposed_Attn,6,7,0.12718293236023337,0.9577451708766717,0.024971985422201793,0.9967532467532467
Proposed_Attn,6,8,0.11427336770426731,0.961552748885587,0.04298055431633196,0.9788961038961039
Proposed_Attn,6,9,0.10506830666003884,0.962388558692422,0.18732249679863333,0.9464285714285714
Proposed_Attn,6,10,0.09588455866584983,0.9676820208023774,0.030876187720565072,0.9951298701298701
Proposed_Attn,6,11,0.0803130242522435,0.9721396731054978,0.03363889389688016,0.987012987012987
Proposed_Attn,6,12,0.08550172592381798,0.9705609212481426,0.03651430042942126,0.9813311688311688
Proposed_Attn,6,13,0.07823695682672809,0.9739041604754829,0.012700209207213884,0.997564935064935
Proposed_Attn,6,14,0.08026493311047354,0.9722325408618128,0.05387914641300109,0.9788961038961039
Proposed_Attn,6,15,0.07348788274731625,0.9737184249628529,0.0249719615465721,0.9935064935064936
Proposed_Attn,6,16,0.07028250840567274,0.975761515601783,0.04819679548181916,0.9797077922077922
Proposed_Attn,6,17,0.06436740402699646,0.9765973254086181,0.04047704797423129,0.9886363636363636
Proposed_Attn,6,18,0.06339407079115532,0.9788261515601783,0.016659993850261307,0.9959415584415584
Proposed_Attn,6,19,0.06184605964602014,0.9783618127786032,0.015513640644169388,0.9967532467532467
Proposed_Attn,6,20,0.06289165100825876,0.9776188707280832,0.055414605003179886,0.9797077922077922
Proposed_Attn,7,1,0.8159025311414745,0.7081903348483443,0.3410394483194721,0.9023789991796555
Proposed_Attn,7,2,0.3440213536505199,0.8834987477970504,0.18461561634685078,0.9245283018867925
Proposed_Attn,7,3,0.23259489537363492,0.9216213709303405,0.1803056775851122,0.9466776045939295
Proposed_Attn,7,4,0.18336247697620464,0.937760875614507,0.1591727525530857,0.9622641509433962
Proposed_Attn,7,5,0.14987149085428308,0.94916983582228,0.131738000837221,0.9655455291222313
Proposed_Attn,7,6,0.13808494835729868,0.9535293572024859,0.16010693154021693,0.9655455291222313
Proposed_Attn,7,7,0.10680369350756158,0.9645672943140711,0.136227352855066,0.9515996718621821
Proposed_Attn,7,8,0.10569703821104938,0.9643817827659772,0.15157294665403562,0.9647251845775225
Proposed_Attn,7,9,0.09945365149925507,0.9655876078285873,0.12629555252560995,0.9663658736669402
Proposed_Attn,7,10,0.1018301286712094,0.9643817827659772,0.15546747580289222,0.9721082854799016
Proposed_Attn,7,11,0.08122539264190996,0.973193581300436,0.09948570614010596,0.963084495488105
Proposed_Attn,7,12,0.07853227171156438,0.973193581300436,0.12766459513750342,0.9753896636587367
Proposed_Attn,7,13,0.07224498514174812,0.9755124756516094,0.13826440500187778,0.9680065627563577
Proposed_Attn,7,14,0.06954969794550518,0.9750486967813746,0.09159902247777879,0.9794913863822805
Proposed_Attn,7,15,0.06570815598297933,0.977274835358501,0.15256305985021879,0.9671862182116489
Proposed_Attn,7,16,0.06270264030538113,0.9776458584546888,0.11406588709630384,0.9745693191140279
Proposed_Attn,7,17,0.06078786704443584,0.9789444392913459,0.1456050591439603,0.9721082854799016
Proposed_Attn,7,18,0.060632821175585695,0.9776458584546888,0.11526195414686548,0.9745693191140279
Proposed_Attn,7,19,0.058774560103562655,0.980243020128003,0.06369367134566126,0.9868744872846595
Proposed_Attn,7,20,0.05248371958293766,0.9823764029310824,0.16362339325589764,0.970467596390484
Proposed_Attn,8,1,0.8027834055406853,0.7052331463257611,0.4808340704840374,0.8642413487133984
Proposed_Attn,8,2,0.3303575087042321,0.8904626138140348,0.21154206987683594,0.9263531499556344
Proposed_Attn,8,3,0.21903691786248605,0.9265152211901039,0.11606485987645711,0.963620230700976
Proposed_Attn,8,4,0.19222007989115958,0.9367239952175113,0.07271030457287915,0.9733806566104702
Proposed_Attn,8,5,0.1482380006980032,0.9512554032925595,0.1130411447806345,0.9538598047914818
Proposed_Attn,8,6,0.13596026700479635,0.9543824151568104,0.07330071759974616,0.963620230700976
Proposed_Attn,8,7,0.11671254544721119,0.9606364388853122,0.0711423023529483,0.9698314108251996
Proposed_Attn,8,8,0.11546962483065948,0.959532787639106,0.04726293332641428,0.9804791481810116
Proposed_Attn,8,9,0.10607058785469982,0.9640393635611146,0.04295395532034278,0.9795918367346939
Proposed_Attn,8,10,0.09064860931194817,0.970017474478065,0.09831906662109803,0.968944099378882
Proposed_Attn,8,11,0.09231228040352944,0.9690057941690425,0.07805536724775249,0.9645075421472937
Proposed_Attn,8,12,0.08051936646772156,0.9722247769704774,0.05054602210779018,0.9795918367346939
Proposed_Attn,8,13,0.0777900916508214,0.9740641957141544,0.03543859548197283,0.9813664596273292
Proposed_Attn,8,14,0.07835072622280118,0.9720408350961096,0.06082572781512109,0.9724933451641526
Proposed_Attn,8,15,0.06116010997196678,0.9807780741285753,0.08224435623791693,0.9698314108251996
Proposed_Attn,8,16,0.06841571354421583,0.9764554400809344,0.03625179033264924,0.9822537710736469
Proposed_Attn,8,17,0.06435155902312452,0.9771912075784053,0.045463615624073146,0.9875776397515528
Proposed_Attn,8,18,0.06027329698292191,0.9777430332015083,0.09401244040522233,0.9627329192546584
Proposed_Attn,8,19,0.061540277094655524,0.9794904810080015,0.06757491039062667,0.976929902395741
Proposed_Attn,8,20,0.051664234771755815,0.9816977835004139,0.05217801344065305,0.974267968056788
Proposed_Attn,9,1,0.7987027211081149,0.7116149930587691,0.33169392020009053,0.8895397489539749
Proposed_Attn,9,2,0.31956527800071244,0.8917167977788061,0.17476500686483115,0.9313807531380753
Proposed_Attn,9,3,0.23315355103912866,0.9215178158260064,0.22802149009855296,0.9230125523012552
Proposed_Attn,9,4,0.18629685451398564,0.9375289217954651,0.18661793682005287,0.9380753138075314
Proposed_Attn,9,5,0.15840287106917555,0.9464136973623323,0.14799107513607543,0.9364016736401674
Proposed_Attn,9,6,0.13597261525866391,0.9559463211476168,0.11281084455516381,0.9548117154811715
Proposed_Attn,9,7,0.12400380521461071,0.9579824155483573,0.09543786016106556,0.9573221757322176
Proposed_Attn,9,8,0.11118588763246488,0.9617769551133735,0.1675187338243289,0.9389121338912134
Proposed_Attn,9,9,0.10475589705407895,0.9616844053678852,0.04885695933511647,0.9799163179916318
Proposed_Attn,9,10,0.09861600853430348,0.9664969921332717,0.06369463166689099,0.9815899581589959
Proposed_Attn,9,11,0.09192803156411741,0.9692734844979176,0.03772417905341754,0.9832635983263598
Proposed_Attn,9,12,0.08323776187415699,0.9709393799167052,0.04615712713855211,0.9774058577405857
Proposed_Attn,9,13,0.07681778312963725,0.973623322535863,0.12476410804845872,0.9523012552301255
Proposed_Attn,9,14,0.07507201116506229,0.9742711707542804,0.03431072038653674,0.9857740585774059
Proposed_Attn,9,15,0.07080525457203968,0.9758445164275799,0.07831697075003625,0.9615062761506277
Proposed_Attn,9,16,0.061855798497389224,0.9776029615918557,0.02506652866642151,0.9966527196652719
Proposed_Attn,9,17,0.06555615528066475,0.9778806108283202,0.051261967264208085,0.9757322175732217
Proposed_Attn,9,18,0.06167393552862566,0.9795465062471078,0.030108548473571847,0.9857740585774059
Proposed_Attn,9,19,0.058302101295670664,0.979639055992596,0.1563779507847951,0.9506276150627615
Proposed_Attn,9,20,0.05361516015541217,0.9804720037019898,0.031908986263463904,0.9874476987447699
Proposed_Attn,10,1,0.8014272768418625,0.7142989100314059,0.378976037265698,0.8756388415672913
Proposed_Attn,10,2,0.3498172195841287,0.88158137816368,0.2854650284951391,0.8926746166950597
Proposed_Attn,10,3,0.2501093639247016,0.9186218363199704,0.1603450150363103,0.9514480408858603
Proposed_Attn,10,4,0.1987363610154442,0.9344171439128025,0.2051414345074572,0.9318568994889267
Proposed_Attn,10,5,0.15739298462537396,0.9479955662294476,0.1915057793662612,0.9327086882453152
Proposed_Attn,10,6,0.1398294410241106,0.9526140772215038,0.14014604997557284,0.938671209540034
Proposed_Attn,10,7,0.12408083329194358,0.9590799926103825,0.16267714469308706,0.938671209540034
Proposed_Attn,10,8,0.1115011269157505,0.9614816183262516,0.1435662042807702,0.9497444633730835
Proposed_Attn,10,9,0.10982240704551502,0.963975614261962,0.09202243153356585,0.9659284497444633
Proposed_Attn,10,10,0.09657102910797984,0.968501755034177,0.10323093289370305,0.9582623509369677
Proposed_Attn,10,11,0.07875893142231948,0.9727507851468686,0.09631013619792617,0.9676320272572402
Proposed_Attn,10,12,0.07964834871031062,0.9727507851468686,0.10307195493269172,0.9540034071550255
Proposed_Attn,10,13,0.07907093581140492,0.9729355255865509,0.11901977347933294,0.9531516183986372
Proposed_Attn,10,14,0.07103753491493557,0.9763532237206725,0.13095644274692791,0.9608177172061328
Proposed_Attn,10,15,0.06539104837231213,0.975983742841308,0.093479667797572,0.9676320272572402
Proposed_Attn,10,16,0.061038523599981666,0.9788472196563828,0.10139570090796414,0.965076660988075
Proposed_Attn,10,17,0.05975870556514122,0.9773692961389248,0.10489527998205345,0.954855195911414
Proposed_Attn,10,18,0.057422039528653844,0.9810641049325698,0.06214324450234113,0.969335604770017
Proposed_Attn,10,19,0.05136625245354592,0.981248845372252,0.07656852728111593,0.9599659284497445
Proposed_Attn,10,20,0.054561999638845504,0.980509883613523,0.07199652200989945,0.9642248722316865
MCCM_only,1,1,0.860577602394416,0.7046632124352331,0.2492148369025664,0.9337248322147651
MCCM_only,1,2,0.3609440354485586,0.8872131754256106,0.14968355774454423,0.9471476510067114
MCCM_only,1,3,0.25384518881359425,0.9179311621021465,0.14501980712559956,0.9639261744966443
MCCM_only,1,4,0.2006461034542009,0.9327350111028867,0.15386181547784641,0.9513422818791947
MCCM_only,1,5,0.1800896438579044,0.9410621761658031,0.1408120156404478,0.9630872483221476
MCCM_only,1,6,0.15717787040793216,0.9490192450037009,0.09693116516764776,0.985738255033557
MCCM_only,1,7,0.13105567772462579,0.9591043671354552,0.07752642284605289,0.9874161073825504
MCCM_only,1,8,0.12688551854196078,0.9590118430792006,0.07940406964067526,0.9756711409395973
MCCM_only,1,9,0.10213806819057658,0.96659881569208,0.08298748829394216,0.9739932885906041
MCCM_only,1,10,0.10464238904162877,0.9660436713545522,0.06459860755745199,0.9689597315436241
MCCM_only,1,11,0.09244941687176926,0.9681717246484086,0.033791065386829716,0.9865771812080537
MCCM_only,1,12,0.09720617793445274,0.9655810510732791,0.057094516281884215,0.9756711409395973
MCCM_only,1,13,0.09306837679634904,0.9683567727609178,0.058866145474357284,0.9848993288590604
MCCM_only,1,14,0.07918312445801333,0.9724278312361214,0.04944531631209863,0.9890939597315436
MCCM_only,1,15,0.08090296190998604,0.9703923019985197,0.03036500169498488,0.9924496644295302
MCCM_only,1,16,0.0814890587932639,0.9722427831236121,0.04539499057019512,0.9731543624161074
MCCM_only,1,17,0.0744721402106,0.9756661732050333,0.04023622426801305,0.9874161073825504
MCCM_only,1,18,0.06326324086798993,0.9773316062176166,0.07978545104717781,0.9798657718120806
MCCM_only,1,19,0.06727729425548426,0.9759437453737971,0.02436301860977846,0.9932885906040269
MCCM_only,1,20,0.05839052374821451,0.9782568467801629,0.013229853064489813,0.9958053691275168
MCCM_only,2,1,0.8584769795123801,0.6953648548026806,0.2989497565468595,0.9164012738853503
MCCM_only,2,2,0.3656639362604247,0.8801191362620998,0.35829522535442165,0.8805732484076433
MCCM_only,2,3,0.2510803393847625,0.9167907669396873,0.253904072914842,0.9164012738853503
MCCM_only,2,4,0.20510307693339425,0.9340096798212956,0.16454674393438384,0.9402866242038217
MCCM_only,2,5,0.1784688802304236,0.940711094564408,0.14521212463829203,0.9522292993630573
MCCM_only,2,6,0.15378201135163067,0.9509493670886076,0.2206036761205845,0.9347133757961783
MCCM_only,2,7,0.142388254986578,0.9536485480268057,0.12858823473675765,0.947452229299363
MCCM_only,2,8,0.12044813880337678,0.9601638123603872,0.06801987864488056,0.98328025477707
MCCM_only,2,9,0.10843810130379489,0.9627699180938198,0.06813007346027239,0.9745222929936306
MCCM_only,2,10,0.10388564076399456,0.9651898734177216,0.10293632386152923,0.9625796178343949
MCCM_only,2,11,0.09598704121246857,0.9680752047654505,0.07710293911864578,0.9673566878980892
MCCM_only,2,12,0.08540240095613479,0.9717051377513031,0.03426252814912746,0.982484076433121
MCCM_only,2,13,0.08644217005164563,0.9717982129560685,0.10211767474243205,0.9681528662420382
MCCM_only,2,14,0.08681968199151581,0.9691921072226359,0.06514246757472676,0.9721337579617835
MCCM_only,2,15,0.07966696430754945,0.9719843633655995,0.045638111051068485,0.981687898089172
MCCM_only,2,16,0.06962393035825096,0.977475800446761,0.062166038077526874,0.9705414012738853
MCCM_only,2,17,0.07605097497649052,0.9740320178704394,0.2138386930374584,0.9307324840764332
MCCM_only,2,18,0.06944881974492702,0.9765450483991065,0.033304229863686856,0.98328025477707
MCCM_only,2,19,0.06339025069777081,0.9771034996276992,0.09838886807773152,0.964171974522293
MCCM_only,2,20,0.06406200701739759,0.9782204020848846,0.06571009696754582,0.9792993630573248
MCCM_only,3,1,0.8417585327083564,0.7146691346598797,0.2614563735552662,0.9422594142259414
MCCM_only,3,2,0.36738085977626256,0.8767237390097177,0.11995172349582173,0.9774058577405857
MCCM_only,3,3,0.25980191190228424,0.9159648310967144,0.13686177178561712,0.9573221757322176
MCCM_only,3,4,0.21195780675011838,0.9310504396112911,0.05234819117565269,0.9882845188284519
MCCM_only,3,5,0.18992792068050174,0.9381767700138824,0.10985036437073577,0.9707112970711297
MCCM_only,3,6,0.1562800706953348,0.9466913465987968,0.04842766542035758,0.994142259414226
MCCM_only,3,7,0.13471244472367297,0.9534474780194354,0.05522654755146946,0.9899581589958159
MCCM_only,3,8,0.12437417151088352,0.9588153632577511,0.04816810027993624,0.9832635983263598
MCCM_only,3,9,0.11028504927523265,0.9646459972235076,0.05635112196285712,0.9790794979079498
MCCM_only,3,10,0.12069965208751744,0.9572420175844516,0.025187299815079923,0.9933054393305439
MCCM_only,3,11,0.09332912628129918,0.9670522906062008,0.0969495498186935,0.9707112970711297
MCCM_only,3,12,0.09395165700484404,0.9684405367885238,0.0776038041430153,0.9673640167364017
MCCM_only,3,13,0.09021685584062561,0.9687181860249884,0.08123947246257478,0.9690376569037656
MCCM_only,3,14,0.0794280907888205,0.9730680240629338,0.04521794676614237,0.9857740585774059
MCCM_only,3,15,0.07433893591896465,0.974086071263304,0.029283413192555407,0.99581589958159
MCCM_only,3,16,0.07749945814413144,0.974548819990745,0.0324201520249277,0.994142259414226
MCCM_only,3,17,0.06982343579499824,0.9749190189726978,0.0515800735143442,0.9832635983263598
MCCM_only,3,18,0.0734000962063815,0.9730680240629338,0.03365579438902369,0.9916317991631799
MCCM_only,3,19,0.07106244518132411,0.9765849143914854,0.03902791907593031,0.9866108786610879
MCCM_only,3,20,0.06038148596448404,0.9794539565016196,0.05000299662807421,0.9732217573221758
MCCM_only,4,1,0.8057901039166047,0.7243684992570579,0.32536503342705986,0.8839285714285714
MCCM_only,4,2,0.3507938952383102,0.8864227340267459,0.3616862302716344,0.8717532467532467
MCCM_only,4,3,0.24905935559770503,0.9206909361069836,0.14001967700639764,0.963474025974026
MCCM_only,4,4,0.1950745512060212,0.937035661218425,0.12935257587312002,0.9642857142857143
MCCM_only,4,5,0.17282029807589738,0.9428863298662704,0.19430267745375712,0.9358766233766234
MCCM_only,4,6,0.14972155793039973,0.951244427934621,0.1787065615810986,0.9464285714285714
MCCM_only,4,7,0.14008273874004032,0.9540304606240714,0.23194021458530423,0.9334415584415584
MCCM_only,4,8,0.13388278726128555,0.9578380386329867,0.10680589320010721,0.9715909090909091
MCCM_only,4,9,0.10223387453544547,0.9663818722139673,0.20431243767338206,0.9228896103896104
MCCM_only,4,10,0.10279894281139966,0.9657317979197623,0.11615393984406679,0.9675324675324676
MCCM_only,4,11,0.10281783169658541,0.9650817236255572,0.11210907335426581,0.976461038961039
MCCM_only,4,12,0.09080016953153826,0.9692607726597325,0.13457829686140266,0.9748376623376623
MCCM_only,4,13,0.07782872835309819,0.9737184249628529,0.1782279305412094,0.9472402597402597
MCCM_only,4,14,0.07938973454102587,0.9727897473997028,0.10653935252773775,0.9797077922077922
MCCM_only,4,15,0.07431406552320759,0.975018573551263,0.08622832564356253,0.9772727272727273
MCCM_only,4,16,0.07117873586833277,0.9764115898959881,0.08975495913617053,0.9780844155844156
MCCM_only,4,17,0.07148176258710803,0.9740898959881129,0.15522230673256565,0.9691558441558441
MCCM_only,4,18,0.06837552327408081,0.9765973254086181,0.09206376908762845,0.9780844155844156
MCCM_only,4,19,0.06891642552544466,0.9771545319465081,0.0881634558955656,0.9788961038961039
MCCM_only,4,20,0.0623617316153382,0.9783618127786032,0.11364002736209758,0.976461038961039
MCCM_only,5,1,0.8377674390198541,0.7109591572722233,0.3663896102527811,0.8777589134125636
MCCM_only,5,2,0.3454897791075632,0.8885603400480503,0.35426512943578375,0.8955857385398981
MCCM_only,5,3,0.2615844571002198,0.9160968397708372,0.21909485048502178,0.9235993208828522
MCCM_only,5,4,0.1994507333153256,0.9364257992977268,0.1634682974984066,0.9456706281833617
MCCM_only,5,5,0.16752945260314994,0.9458510441692848,0.12533353111652915,0.9550084889643463
MCCM_only,5,6,0.14093712061461847,0.9528737756422103,0.1219868112599765,0.966893039049236
MCCM_only,5,7,0.13005059232962504,0.9592496765847348,0.1257249370954258,0.9541595925297114
MCCM_only,5,8,0.11930595971595732,0.9597116983921641,0.1621141130662921,0.9473684210526315
MCCM_only,5,9,0.10031320966988103,0.9668268342265754,0.07818012927057114,0.9685908319185059
