class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,bacterial_spot,147,0.5469387755102041,0.9115646258503401,0.926,0.6836734693877551,0.9708866213151928,134,111,13,1389
1,cercospora_leaf_spot,175,0.25287356321839083,0.12571428571428572,0.9558423913043478,0.16793893129770993,0.6773194875776398,22,65,153,1407
2,curl_virus,423,0.4336569579288026,0.31678486997635935,0.8570261437908496,0.366120218579235,0.7771307498570743,134,175,289,1049
3,healthy,458,1.0,0.3537117903930131,1.0,0.5225806451612903,0.9252793988563286,162,0,296,1189
4,nutrient_deficiency,444,0.5248815165876777,0.9977477477477478,0.6666666666666666,0.687888198757764,0.9741524566960975,443,401,1,802
