class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,bacterial_spot,27,1.0,0.9629629629629629,1.0,0.9811320754716981,0.9981604120676968,26,0,1,302
1,cercospora_leaf_spot,29,0.9354838709677419,1.0,0.9933333333333333,0.9666666666666667,0.9996551724137932,29,2,0,298
2,curl_virus,97,1.0,0.9896907216494846,1.0,0.9948186528497409,1.0,96,0,1,232
3,healthy,99,1.0,1.0,1.0,1.0,1.0,99,0,0,230
4,nutrient_deficiency,77,1.0,1.0,1.0,1.0,1.0,77,0,0,252
