class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,bacterial_spot,147,0.5804878048780487,0.8095238095238095,0.9426666666666667,0.6761363636363636,0.9636394557823129,119,86,28,1414
1,cercospora_leaf_spot,175,0.2777777777777778,0.05714285714285714,0.9823369565217391,0.0947867298578199,0.6208307453416149,10,26,165,1446
2,curl_virus,423,0.5578231292517006,0.7754137115839244,0.7875816993464052,0.6488625123639961,0.8554616882213879,328,260,95,964
3,healthy,458,0.9821428571428571,0.48034934497816595,0.9966358284272497,0.6451612903225806,0.9618803735846425,220,4,238,1185
4,nutrient_deficiency,444,0.734006734006734,0.9819819819819819,0.8686616791354946,0.8400770712909441,0.9890467150442213,436,158,8,1045
