class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,bacterial_spot,39,0.975,1.0,0.996551724137931,0.9873417721518988,0.99973474801061,39,1,0,289
1,cercospora_leaf_spot,36,1.0,0.9722222222222222,1.0,0.9859154929577465,1.0,35,0,1,293
2,curl_virus,85,1.0,1.0,1.0,1.0,1.0,85,0,0,244
3,healthy,86,1.0,0.9883720930232558,1.0,0.9941520467836257,0.9998085941238396,85,0,1,243
4,nutrient_deficiency,83,0.9880952380952381,1.0,0.9959349593495935,0.9940119760479041,1.0,83,1,0,245
