class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,bacterial_spot,1280,0.8174097664543525,0.30078125,0.9870793269230769,0.4397487150199886,0.8140084486741286,385,86,895,6570
1,cercospora_leaf_spot,1683,0.5660919540229885,0.11705288175876412,0.9758515912362066,0.19399310684391924,0.7360360075292203,197,151,1486,6102
2,curl_virus,1582,0.42857142857142855,0.0018963337547408343,0.9993704752911552,0.003775959723096287,0.4878695622415696,3,4,1579,6350
3,healthy,1481,0.2945078270098169,0.74949358541526,0.5880712625871417,0.4228571428571429,0.72060481042861,1110,2659,371,3796
4,nutrient_deficiency,1067,0.3266740658527562,0.8275538894095595,0.7350414907555685,0.46843501326259945,0.8633499076232228,883,1820,184,5049
5,powdery_mildew,843,0.6567398119122257,0.4970344009489917,0.9691244889327506,0.5658338960162053,0.9310577869113601,419,219,424,6874
