class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,bacterial_spot,147,0.22125435540069685,0.8639455782312925,0.702,0.3522884882108183,0.909328798185941,127,447,20,1053
1,cercospora_leaf_spot,175,0.12239583333333333,0.26857142857142857,0.7710597826086957,0.16815742397137745,0.5815469720496895,47,337,128,1135
2,curl_virus,423,0.28484848484848485,0.1111111111111111,0.9035947712418301,0.1598639455782313,0.7088461271033236,47,118,376,1106
3,healthy,458,1.0,0.27292576419213976,1.0,0.4288164665523156,0.9133119828412559,125,0,333,1189
4,nutrient_deficiency,444,0.6240601503759399,0.5608108108108109,0.8753117206982544,0.5907473309608541,0.7974620505792576,249,150,195,1053
