class_index,class_name,support,precision,recall_sensitivity,specificity,f1,auc_ovr,tp,fp,fn,tn
0,bacterial_spot,258,0.9884169884169884,0.9922480620155039,0.9977426636568849,0.9903288201160542,0.9992417216418477,256,3,2,1326
1,cercospora_leaf_spot,313,0.9871794871794872,0.9840255591054313,0.9968602825745683,0.9856,0.9990846670445028,308,4,5,1270
2,curl_virus,321,0.9721362229102167,0.9781931464174455,0.9928909952606635,0.9751552795031055,0.9985690944077799,314,9,7,1257
3,healthy,301,0.9932885906040269,0.9833887043189369,0.9984447900466563,0.988313856427379,0.9932870214887648,296,2,5,1284
4,nutrient_deficiency,219,0.9817351598173516,0.9817351598173516,0.9970760233918129,0.9817351598173516,0.9994475820449145,215,4,4,1364
5,powdery_mildew,175,0.9886363636363636,0.9942857142857143,0.9985835694050992,0.9914529914529915,0.9945770942938081,174,2,1,1410
